dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,time,number_of_edges,mask_sparsity_init,non_zero_values_init
cora,False,False,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.05,0.496393084526062,0.34953081607818604,0.9854152798652649,193.45,1.3276,13264.0,0.98541541013269,193.45
cora,False,False,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.72,0.01,0.704775869846344,0.062454309314489365,0.9854152798652649,193.45,0.7094,13264.0,0.98541541013269,193.45
cora,False,False,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.04,0.5575283765792847,0.25921252369880676,7.539987564086914e-05,13263.0,0.3719,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5,0.01,0.6472171545028687,0.10326387733221054,0.9709393978118896,385.46,18.3707,13264.0,0.9709393848009653,385.46
cora,False,False,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.09,0.11,0.3967924416065216,0.4367508292198181,7.539987564086914e-05,13263.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.17,0.04,0.5221734046936035,0.28715306520462036,0.7148950695991516,3781.63,0.3417,13264.0,0.09579086248492169,11993.43
cora,False,False,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.3,0.1,0.47593575716018677,0.3598877787590027,0.9854152798652649,193.45,1.2898,13264.0,0.98541541013269,193.45
cora,False,False,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.72,0.01,0.7047759294509888,0.062454309314489365,0.9854152798652649,193.45,0.5437,13264.0,0.98541541013269,193.45
cora,False,False,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.04,0.5575283765792847,0.25921252369880676,0.7000149488449097,3979.0,0.3772,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5,0.01,0.6472171545028687,0.10326389223337173,0.9709393978118896,385.46,13.1779,13264.0,0.9709393848009653,385.46
cora,False,False,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.01,0.53,0.14258423447608948,0.6442421078681946,0.7000149488449097,3979.0,0.0001,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.15,0.05,0.4723266661167145,0.3350507318973541,0.9904269576072693,126.98,0.2592,13264.0,0.09579086248492169,11993.43
cora,False,False,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.26,0.19,0.4114393889904022,0.4147937297821045,0.994363009929657,74.77,0.856,13264.0,0.98541541013269,193.45
cora,False,False,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.54,0.11,0.5864464640617371,0.20150867104530334,0.994363009929657,74.77,0.7336,13264.0,0.98541541013269,193.45
cora,False,False,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.04,0.5536611676216125,0.2661646902561188,0.9900484681129456,132.0,0.3721,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.46,0.01,0.6168721914291382,0.13363513350486755,0.9921134114265442,104.61,12.0327,13264.0,0.9709393848009653,385.46
cora,False,False,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.74,0.003751863492652774,0.7121951580047607,0.9900484681129456,132.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.13,0.11,0.4015464782714844,0.40377670526504517,0.9971427917480469,37.9,0.3421,13264.0,0.09579086248492169,11993.43
cora,False,False,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.23,0.31,0.3184523284435272,0.5074567198753357,0.997549831867218,32.5,0.6323,13264.0,0.98541541013269,193.45
cora,False,False,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.44,0.29,0.44408413767814636,0.37856078147888184,0.997549831867218,32.5,0.604,13264.0,0.98541541013269,193.45
cora,False,False,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.26,0.04,0.5480259656906128,0.2785123884677887,0.9970598816871643,39.0,0.3666,13264.0,7.539203860074117e-05,13263.0
cora,False,False,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.41,0.04,0.5401543378829956,0.20123308897018433,0.997303307056427,35.77,18.738,13264.0,0.9709393848009653,385.46
cora,False,False,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.74,0.0004229605256114155,0.7122343182563782,0.9970598816871643,39.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416164636612,0.09579086303710938,11993.43,0.3526,13264.0,0.09579086248492169,11993.43
cora,False,True,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451415866613388,0.9854152798652649,193.45,0.6021,13264.0,0.98541541013269,193.45
cora,False,True,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.9854152798652649,193.45,0.7161,13264.0,0.98541541013269,193.45
cora,False,True,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416164636612,7.539987564086914e-05,13263.0,0.3711,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.08,0.7122039794921875,0.14084024727344513,0.9709393978118896,385.46,11.5627,13264.0,0.9709393848009653,385.46
cora,False,True,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451415866613388,7.539987564086914e-05,13263.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.7148950695991516,3781.63,0.34,13264.0,0.09579086248492169,11993.43
cora,False,True,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.9854152798652649,193.45,1.2428,13264.0,0.98541541013269,193.45
cora,False,True,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.9854152798652649,193.45,0.715,13264.0,0.98541541013269,193.45
cora,False,True,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.7000149488449097,3979.0,0.368,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.08,0.7122039794921875,0.14084024727344513,0.9709393978118896,385.46,18.5318,13264.0,0.9709393848009653,385.46
cora,False,True,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.13,0.37,0.16323526203632355,0.3627778887748718,0.7000149488449097,3979.0,0.0001,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.65,0.07,0.6496593952178955,0.12720732390880585,0.9904269576072693,126.98,0.2835,13264.0,0.09579086248492169,11993.43
cora,False,True,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.55,0.12,0.5485288500785828,0.17467689514160156,0.994363009929657,74.77,1.251,13264.0,0.98541541013269,193.45
cora,False,True,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.57,0.1,0.5755967497825623,0.15816320478916168,0.994363009929657,74.77,0.7401,13264.0,0.98541541013269,193.45
cora,False,True,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.09,0.7122039794921875,0.1451416015625,0.9900484681129456,132.0,0.3591,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.65,0.05,0.6492985486984253,0.1184314638376236,0.9921134114265442,104.61,19.5281,13264.0,0.9709393848009653,385.46
cora,False,True,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.09,0.74,0.14511427283287048,0.7121315002441406,0.9900484681129456,132.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.59,0.09,0.5619816780090332,0.14051313698291779,0.9971427917480469,37.9,0.3486,13264.0,0.09579086248492169,11993.43
cora,False,True,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.4,0.24,0.3877849876880646,0.2543272078037262,0.997549831867218,32.5,0.8537,13264.0,0.98541541013269,193.45
cora,False,True,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.51,0.19,0.44003283977508545,0.25010719895362854,0.997549831867218,32.5,0.6968,13264.0,0.98541541013269,193.45
cora,False,True,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.07,0.7122039794921875,0.11033705621957779,0.9970598816871643,39.0,0.3683,13264.0,7.539203860074117e-05,13263.0
cora,False,True,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.54,0.06,0.5314594507217407,0.12055434286594391,0.997303307056427,35.77,19.2164,13264.0,0.9709393848009653,385.46
cora,False,True,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.09,0.74,0.1451416164636612,0.7123397588729858,0.9970598816871643,39.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.0,distance,100.0,0.15,0.07,0.5328547358512878,0.27629712224006653,-1.0,-1.0,-1.0,-1.0,0.1148168072104454,11741.07,0.3523,13264.0,0.11481679734619997,11741.07
cora,True,False,0.0,gnnexplainer,100.0,0.35,0.05,0.4974045157432556,0.3380579650402069,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.7561,13264.0,0.9815447828709288,244.79
cora,True,False,0.0,ig,100.0,0.37,0.02,0.567258894443512,0.22480201721191406,-1.0,-1.0,-1.0,-1.0,0.22924083471298218,10223.35,0.3118,13264.0,0.22924080217129045,10223.35
cora,True,False,0.0,occlusion,100.0,0.79,0.04,0.7242884039878845,0.05241923779249191,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.8557,13264.0,0.9815447828709288,244.79
cora,True,False,0.0,pagerank,100.0,0.28,0.08,0.5738336443901062,0.2590242326259613,-1.0,-1.0,-1.0,-1.0,7.539987564086914e-05,13263.0,0.3724,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.0,pgmexplainer,100.0,0.45,0.05,0.6632914543151855,0.11920146644115448,-1.0,-1.0,-1.0,-1.0,0.963385820388794,485.65,14.1161,13264.0,0.9633858564535582,485.65
cora,True,False,0.0,random,100.0,0.07,0.16,0.4059103727340698,0.43354320526123047,-1.0,-1.0,-1.0,-1.0,7.539987564086914e-05,13263.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.0,sa,100.0,0.13,0.63,0.1450592279434204,0.6209394931793213,-1.0,-1.0,-1.0,-1.0,0.6902390122413635,4108.67,0.0086,13264.0,0.6902389927623644,4108.67
cora,True,False,0.7,distance,100.0,0.15,0.07,0.5328547358512878,0.27629712224006653,-1.0,-1.0,-1.0,-1.0,0.7208872437477112,3702.15,0.3452,13264.0,0.11481679734619997,11741.07
cora,True,False,0.7,gnnexplainer,100.0,0.25,0.08,0.46563050150871277,0.37993529438972473,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,1.2817,13264.0,0.9815447828709288,244.79
cora,True,False,0.7,ig,100.0,0.37,0.03,0.5663518309593201,0.22899974882602692,-1.0,-1.0,-1.0,-1.0,0.7673317790031433,3086.11,0.1759,13264.0,0.22924080217129045,10223.35
cora,True,False,0.7,occlusion,100.0,0.79,0.04,0.7242884039878845,0.05241923779249191,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.83,13264.0,0.9815447828709288,244.79
cora,True,False,0.7,pagerank,100.0,0.28,0.08,0.5738336443901062,0.2590242326259613,-1.0,-1.0,-1.0,-1.0,0.7000149488449097,3979.0,0.3605,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.7,pgmexplainer,100.0,0.45,0.05,0.6632914543151855,0.11920146644115448,-1.0,-1.0,-1.0,-1.0,0.963385820388794,485.65,16.5665,13264.0,0.9633858564535582,485.65
cora,True,False,0.7,random,100.0,0.04,0.53,0.14111576974391937,0.6675994992256165,-1.0,-1.0,-1.0,-1.0,0.7000149488449097,3979.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.7,sa,100.0,0.12,0.67,0.12218526750802994,0.6393547058105469,-1.0,-1.0,-1.0,-1.0,0.9056957960128784,1250.85,0.0061,13264.0,0.6902389927623644,4108.67
cora,True,False,0.99,distance,100.0,0.16,0.1,0.4682222008705139,0.342157244682312,-1.0,-1.0,-1.0,-1.0,0.9906183481216431,124.44,0.282,13264.0,0.11481679734619997,11741.07
cora,True,False,0.99,gnnexplainer,100.0,0.25,0.24,0.3976846933364868,0.4449253976345062,-1.0,-1.0,-1.0,-1.0,0.9940509796142578,78.91,0.6053,13264.0,0.9815447828709288,244.79
cora,True,False,0.99,ig,100.0,0.36,0.12,0.4911479949951172,0.3049318790435791,-1.0,-1.0,-1.0,-1.0,0.9913474321365356,114.77,0.2512,13264.0,0.22924080217129045,10223.35
cora,True,False,0.99,occlusion,100.0,0.53,0.15,0.5635900497436523,0.22168610990047455,-1.0,-1.0,-1.0,-1.0,0.9940509796142578,78.91,0.7937,13264.0,0.9815447828709288,244.79
cora,True,False,0.99,pagerank,100.0,0.28,0.08,0.5683697462081909,0.2679833471775055,-1.0,-1.0,-1.0,-1.0,0.9900484681129456,132.0,0.3695,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.99,pgmexplainer,100.0,0.44,0.05,0.6079450845718384,0.16118787229061127,-1.0,-1.0,-1.0,-1.0,0.9921466112136841,104.17,19.6981,13264.0,0.9633858564535582,485.65
cora,True,False,0.99,random,100.0,0.0,0.83,0.006803722586482763,0.7413035035133362,-1.0,-1.0,-1.0,-1.0,0.9900484681129456,132.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.99,sa,100.0,0.11,0.68,0.1211855337023735,0.6418114304542542,-1.0,-1.0,-1.0,-1.0,0.9962100982666016,50.27,0.0092,13264.0,0.6902389927623644,4108.67
cora,True,False,0.997,distance,100.0,0.11,0.23,0.3726562261581421,0.43051111698150635,-1.0,-1.0,-1.0,-1.0,0.9971940517425537,37.22,0.3478,13264.0,0.11481679734619997,11741.07
cora,True,False,0.997,gnnexplainer,100.0,0.18,0.4,0.31641387939453125,0.5048867464065552,-1.0,-1.0,-1.0,-1.0,0.9975318312644958,32.74,0.8721,13264.0,0.9815447828709288,244.79
cora,True,False,0.997,ig,100.0,0.26,0.24,0.4453924596309662,0.3501911461353302,-1.0,-1.0,-1.0,-1.0,0.9972272515296936,36.78,0.3098,13264.0,0.22924080217129045,10223.35
cora,True,False,0.997,occlusion,100.0,0.32,0.36,0.41324925422668457,0.43054959177970886,-1.0,-1.0,-1.0,-1.0,0.9975318312644958,32.74,0.6446,13264.0,0.9815447828709288,244.79
cora,True,False,0.997,pagerank,100.0,0.28,0.09,0.5600928068161011,0.28424975275993347,-1.0,-1.0,-1.0,-1.0,0.9970598816871643,39.0,0.3705,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.997,pgmexplainer,100.0,0.35,0.11,0.516278088092804,0.2518542408943176,-1.0,-1.0,-1.0,-1.0,0.9973078966140747,35.71,18.823,13264.0,0.9633858564535582,485.65
cora,True,False,0.997,random,100.0,0.0,0.83,0.0013169837184250355,0.7444697618484497,-1.0,-1.0,-1.0,-1.0,0.9970598816871643,39.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,False,0.997,sa,100.0,0.11,0.69,0.11750876158475876,0.6449782848358154,-1.0,-1.0,-1.0,-1.0,0.9987425208091736,16.68,0.0095,13264.0,0.6902389927623644,4108.67
cora,True,True,0.0,distance,100.0,0.83,0.04,0.744235634803772,-0.06014808267354965,-1.0,-1.0,-1.0,-1.0,0.1148168072104454,11741.07,0.3493,13264.0,0.11481679734619997,11741.07
cora,True,True,0.0,gnnexplainer,100.0,0.83,0.04,0.744235634803772,-0.06014807149767876,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.7255,13264.0,0.9815447828709288,244.79
cora,True,True,0.0,ig,100.0,0.85,0.0,0.7589089274406433,-0.08942972868680954,-1.0,-1.0,-1.0,-1.0,0.22924083471298218,10223.35,0.189,13264.0,0.22924080217129045,10223.35
cora,True,True,0.0,occlusion,100.0,0.83,0.04,0.744235634803772,-0.060148075222969055,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.8013,13264.0,0.9815447828709288,244.79
cora,True,True,0.0,pagerank,100.0,0.83,0.04,0.744235634803772,-0.06014808267354965,-1.0,-1.0,-1.0,-1.0,7.539987564086914e-05,13263.0,0.372,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.0,pgmexplainer,100.0,0.83,0.04,0.744235634803772,-0.060298796743154526,-1.0,-1.0,-1.0,-1.0,0.963385820388794,485.65,13.701,13264.0,0.9633858564535582,485.65
cora,True,True,0.0,random,100.0,0.83,0.04,0.744235634803772,-0.06014808267354965,-1.0,-1.0,-1.0,-1.0,7.539987564086914e-05,13263.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.0,sa,100.0,0.23,0.59,0.1538279503583908,0.48876097798347473,-1.0,-1.0,-1.0,-1.0,0.6902390122413635,4108.67,0.0099,13264.0,0.6902389927623644,4108.67
cora,True,True,0.7,distance,100.0,0.83,0.04,0.744235634803772,-0.060148075222969055,-1.0,-1.0,-1.0,-1.0,0.7208872437477112,3702.15,0.3427,13264.0,0.11481679734619997,11741.07
cora,True,True,0.7,gnnexplainer,100.0,0.83,0.04,0.744235634803772,-0.060148075222969055,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,1.255,13264.0,0.9815447828709288,244.79
cora,True,True,0.7,ig,100.0,0.86,0.0,0.765353798866272,-0.08589562773704529,-1.0,-1.0,-1.0,-1.0,0.7673317790031433,3086.11,0.1808,13264.0,0.22924080217129045,10223.35
cora,True,True,0.7,occlusion,100.0,0.83,0.04,0.744235634803772,-0.060148075222969055,-1.0,-1.0,-1.0,-1.0,0.9815447926521301,244.79,0.7906,13264.0,0.9815447828709288,244.79
cora,True,True,0.7,pagerank,100.0,0.83,0.04,0.744235634803772,-0.06014807149767876,-1.0,-1.0,-1.0,-1.0,0.7000149488449097,3979.0,0.2769,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.7,pgmexplainer,100.0,0.83,0.04,0.744235634803772,-0.060298796743154526,-1.0,-1.0,-1.0,-1.0,0.963385820388794,485.65,12.2286,13264.0,0.9633858564535582,485.65
cora,True,True,0.7,random,100.0,0.07,0.37,-0.022129664197564125,0.31427621841430664,-1.0,-1.0,-1.0,-1.0,0.7000149488449097,3979.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.7,sa,100.0,0.19,0.69,0.1008317768573761,0.5902904272079468,-1.0,-1.0,-1.0,-1.0,0.9056957960128784,1250.85,0.0082,13264.0,0.6902389927623644,4108.67
cora,True,True,0.99,distance,100.0,0.72,0.05,0.6617857217788696,-0.050204671919345856,-1.0,-1.0,-1.0,-1.0,0.9906183481216431,124.44,0.2807,13264.0,0.11481679734619997,11741.07
cora,True,True,0.99,gnnexplainer,100.0,0.53,0.11,0.4824041426181793,-0.0017154705710709095,-1.0,-1.0,-1.0,-1.0,0.9940509796142578,78.91,0.5985,13264.0,0.9815447828709288,244.79
cora,True,True,0.99,ig,100.0,0.64,0.06,0.5761515498161316,-0.03740163892507553,-1.0,-1.0,-1.0,-1.0,0.9913474321365356,114.77,0.3208,13264.0,0.22924080217129045,10223.35
cora,True,True,0.99,occlusion,100.0,0.58,0.11,0.5227744579315186,-0.0010605091229081154,-1.0,-1.0,-1.0,-1.0,0.9940509796142578,78.91,0.8391,13264.0,0.9815447828709288,244.79
cora,True,True,0.99,pagerank,100.0,0.83,0.04,0.744235634803772,-0.06014806777238846,-1.0,-1.0,-1.0,-1.0,0.9900484681129456,132.0,0.3701,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.99,pgmexplainer,100.0,0.71,0.02,0.6433150768280029,-0.07958456873893738,-1.0,-1.0,-1.0,-1.0,0.9921466112136841,104.17,12.2981,13264.0,0.9633858564535582,485.65
cora,True,True,0.99,random,100.0,0.04,0.82,-0.06013965979218483,0.7296518683433533,-1.0,-1.0,-1.0,-1.0,0.9900484681129456,132.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.99,sa,100.0,0.19,0.69,0.10110623389482498,0.5906397104263306,-1.0,-1.0,-1.0,-1.0,0.9962100982666016,50.27,0.0089,13264.0,0.6902389927623644,4108.67
cora,True,True,0.997,distance,100.0,0.48,0.08,0.44132763147354126,-0.01905772089958191,-1.0,-1.0,-1.0,-1.0,0.9971940517425537,37.22,0.3476,13264.0,0.11481679734619997,11741.07
cora,True,True,0.997,gnnexplainer,100.0,0.32,0.29,0.2858555316925049,0.14457711577415466,-1.0,-1.0,-1.0,-1.0,0.9975318312644958,32.74,0.8687,13264.0,0.9815447828709288,244.79
cora,True,True,0.997,ig,100.0,0.54,0.12,0.4949302673339844,0.022604770958423615,-1.0,-1.0,-1.0,-1.0,0.9972272515296936,36.78,0.2533,13264.0,0.22924080217129045,10223.35
cora,True,True,0.997,occlusion,100.0,0.34,0.23,0.3032137155532837,0.10061965137720108,-1.0,-1.0,-1.0,-1.0,0.9975318312644958,32.74,0.7963,13264.0,0.9815447828709288,244.79
cora,True,True,0.997,pagerank,100.0,0.83,0.05,0.7461342811584473,-0.04979889839887619,-1.0,-1.0,-1.0,-1.0,0.9970598816871643,39.0,0.3686,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.997,pgmexplainer,100.0,0.52,0.04,0.47734561562538147,-0.04625297710299492,-1.0,-1.0,-1.0,-1.0,0.9973078966140747,35.71,19.6716,13264.0,0.9633858564535582,485.65
cora,True,True,0.997,random,100.0,0.04,0.82,-0.06014808267354965,0.7369059920310974,-1.0,-1.0,-1.0,-1.0,0.9970598816871643,39.0,0.0002,13264.0,7.539203860074117e-05,13263.0
cora,True,True,0.997,sa,100.0,0.17,0.7,0.09165725111961365,0.5993034243583679,-1.0,-1.0,-1.0,-1.0,0.9987425208091736,16.68,0.0062,13264.0,0.6902389927623644,4108.67
facebook,False,False,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.13,0.08,0.3240082263946533,0.3368333578109741,3.064215343329124e-05,364104.84,2.1804,364116.0,3.06495732129386e-05,364104.84
facebook,False,False,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.23,0.14,0.37479168176651,0.3144192099571228,0.9828433990478516,6247.02,1.2057,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.88,0.07,0.6782181262969971,0.05499444901943207,0.9828433990478516,6247.02,26.3194,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.15,0.28,0.3399597406387329,0.38130447268486023,2.7692317416949663e-06,364114.99,2.9337,364116.0,2.7738413033429056e-06,364114.99
facebook,False,False,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5,0.03,0.5448108911514282,0.11690717935562134,0.9559478759765625,16040.06,88.9101,364116.0,0.9559479396675783,16040.06
facebook,False,False,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.09,0.18,0.30862313508987427,0.3747629225254059,2.7418136596679688e-06,364115.0,0.0027,364116.0,2.7463775280622826e-06,364115.0
facebook,False,False,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.13,0.08,0.3240082263946533,0.3368333578109741,0.7000023126602173,109234.0,1.8951,364116.0,3.06495732129386e-05,364104.84
facebook,False,False,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.23,0.16,0.3846017122268677,0.31443288922309875,0.9828433990478516,6247.02,1.2665,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.88,0.07,0.6782181262969971,0.05499444901943207,0.9828433990478516,6247.02,25.94,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.15,0.28,0.3399597406387329,0.38130447268486023,0.7000023126602173,109234.0,2.9487,364116.0,2.7738413033429056e-06,364114.99
facebook,False,False,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5,0.03,0.5447883605957031,0.11692053079605103,0.9571364521980286,15607.28,211.1987,364116.0,0.9559479396675783,16040.06
facebook,False,False,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.05,0.66,0.0994158387184143,0.6062920689582825,0.7000023126602173,109234.0,0.0037,364116.0,2.7463775280622826e-06,364115.0
facebook,False,False,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.12,0.21,0.2918986976146698,0.36611947417259216,0.9900003671646118,3641.0,2.3008,364116.0,3.06495732129386e-05,364104.84
facebook,False,False,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.21,0.26,0.3335493505001068,0.3531132638454437,0.9954367876052856,1661.56,1.2176,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.74,0.18,0.5837677121162415,0.16409854590892792,0.9954367876052856,1661.56,16.4657,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.15,0.28,0.3395578861236572,0.3817366063594818,0.9900003671646118,3641.0,2.9214,364116.0,2.7738413033429056e-06,364114.99
facebook,False,False,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.42,0.06,0.4880337417125702,0.16642141342163086,0.9925832152366638,2700.54,152.7207,364116.0,0.9559479396675783,16040.06
facebook,False,False,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.89,0.0039183953776955605,0.6943022012710571,0.9900003671646118,3641.0,0.0038,364116.0,2.7463775280622826e-06,364115.0
facebook,False,False,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.12,0.29,0.26120442152023315,0.38962674140930176,0.9970008134841919,1092.0,2.1434,364116.0,3.06495732129386e-05,364104.84
facebook,False,False,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.23,0.35,0.2739367187023163,0.38181158900260925,0.9979755878448486,737.12,0.6334,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.57,0.29,0.4560929834842682,0.2808871567249298,0.9979755878448486,737.12,17.0442,364116.0,0.9828433246547803,6247.02
facebook,False,False,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.15,0.28,0.33836403489112854,0.38417500257492065,0.9970008134841919,1092.0,2.3998,364116.0,2.7738413033429056e-06,364114.99
