index,dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,time,number_of_edges,mask_sparsity_init,non_zero_values_init
388,citeseer,False,True,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.73,0.16,0.569795548915863,0.21226297318935394,0.9933521747589111,82.64,4656.8,5.486690358071323,0.5018299469017847,82.64,3.708845393348117,0.5387928174132913,0.0436,12431.0,0.625388142546859,4656.8
389,citeseer,False,True,0.997,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.7,0.16,0.5368022322654724,0.2146177440881729,0.9982126355171204,22.22,64.05,2.237052144713609,0.33884207461023275,22.22,1.9248853081586128,0.34087302519424106,3.5102,12431.0,0.9948475585230477,64.05
390,citeseer,False,True,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.85,0.06,0.6331624984741211,0.14738847315311432,0.9977452158927917,28.03,6259.29,6.646119967189585,0.23614276077001764,28.03,2.978155579096261,0.4318521428571431,0.6655,12431.0,0.49647735499959816,6259.29
391,citeseer,False,True,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.81,0.0,0.5906603336334229,0.17570748925209045,0.9982134103775024,22.21,64.04,2.1864796500181543,0.36749854817601374,22.21,1.918199275164168,0.39914806611615994,3.6217,12431.0,0.9948483629635593,64.04
392,citeseer,False,True,0.997,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.9,0.03,0.6675487756729126,0.14918513596057892,0.9983896017074585,20.02,1519.47,3.2655747009997866,0.24491784205198425,20.02,2.4345596387489654,0.2749122124434881,0.0043,12431.0,0.8777676775802437,1519.47
393,citeseer,False,True,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.85,0.07,0.6499796509742737,0.140021413564682,0.997688889503479,28.73,6488.27,6.123248742866796,0.24754987023401914,28.73,2.9788513656747373,0.38940615128683015,0.3208,12431.0,0.47805727616442795,6488.27
394,citeseer,False,True,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.92,0.02,0.6828597187995911,0.1504475176334381,0.9982126355171204,22.22,64.05,3.159013330303521,0.7409914569664747,22.22,2.7740793501422716,0.7416884860917746,1.1849,12431.0,0.9948475585230477,64.05
395,citeseer,False,True,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.89,0.05,0.6659340858459473,0.15162748098373413,0.9977452158927917,28.03,708.67,4.013804689131483,0.22454809277686544,28.03,2.8603652588772563,0.3547772488048042,0.9776,12431.0,0.9429917142627309,708.67
396,citeseer,False,True,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.82,0.06,0.6153396368026733,0.15595802664756775,0.9979615807533264,25.34,140.2,3.6126905490680317,0.6898414982866402,25.34,2.9176492748757163,0.9131671848980817,20.3067,12431.0,0.98872174402703,140.2
397,citeseer,False,True,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.11,0.9,0.18243199586868286,0.6630464792251587,0.9970236420631409,37.0,12417.28,9.23492418630109,0.477564466200342,37.0,3.6109175399228928,0.9981455148064049,0.0002,12431.0,0.0011036923819483602,12417.28
398,citeseer,False,True,0.997,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.72,0.2,0.5752798318862915,0.22384868562221527,0.9976534843444824,29.17,4656.8,5.486690235402267,0.5018299501798725,29.17,3.052840879178398,0.6406106193341199,0.0526,12431.0,0.625388142546859,4656.8
399,citeseer,True,False,0.0,basic_gnnexplainer,100.0,0.41,0.31,0.4603918194770813,0.4039419889450073,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,2.3710851447459054,0.3843676031982008,61.78,2.3710851447459054,0.3843676031982008,3.7098,12431.0,0.995030166519186,61.78
400,citeseer,True,False,0.0,distance,100.0,0.24,0.03,0.582464337348938,0.2784523367881775,-1.0,-1.0,-1.0,-1.0,0.504047155380249,6165.19,6165.19,6.626714607521928,0.23906917262349087,6165.19,6.626714607521928,0.23906917262349087,1.0327,12431.0,0.5040471402139816,6165.19
401,citeseer,True,False,0.0,gnnexplainer,100.0,0.67,0.22,0.6393205523490906,0.4526733458042145,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,2.1951390766777075,0.42802050717698903,61.78,2.1951390766777075,0.42802050717698903,3.6072,12431.0,0.995030166519186,61.78
402,citeseer,True,False,0.0,gradcam,100.0,0.29,0.04,0.5400182008743286,0.3165268003940582,-1.0,-1.0,-1.0,-1.0,0.8574829697608948,1771.63,1771.63,3.4735589461206264,0.22202574439970094,1771.63,3.4735589461206264,0.22202574439970094,0.0048,12431.0,0.8574829056391287,1771.63
403,citeseer,True,False,0.0,ig,100.0,0.43,0.03,0.6093903183937073,0.2162448763847351,-1.0,-1.0,-1.0,-1.0,0.5177258849143982,5995.15,5995.15,5.867661392410571,0.25381234098011035,5995.15,5.867661392410571,0.25381234098011035,0.2861,12431.0,0.5177258466736385,5995.15
404,citeseer,True,False,0.0,occlusion,100.0,0.95,0.0,0.7136518359184265,0.07006078213453293,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,3.134671797561591,0.7621668885148307,61.78,3.134671797561591,0.7621668885148307,0.9319,12431.0,0.995030166519186,61.78
405,citeseer,True,False,0.0,pagerank,100.0,0.45,0.01,0.6071528196334839,0.22989116609096527,-1.0,-1.0,-1.0,-1.0,0.9458160996437073,673.56,673.56,3.921942565064975,0.21958538597488875,673.56,3.921942565064975,0.21958538597488875,0.8647,12431.0,0.9458161048990432,673.56
406,citeseer,True,False,0.0,pgmexplainer,100.0,0.89,0.0,0.7091494202613831,0.024279510602355003,-1.0,-1.0,-1.0,-1.0,0.9891175031661987,135.28,135.28,3.5250839945938988,0.7488095328549109,135.28,3.5250839945938988,0.7488095328549109,19.8307,12431.0,0.9891175287587484,135.28
407,citeseer,True,False,0.0,random,100.0,0.26,0.27,0.5824186205863953,0.5819638967514038,-1.0,-1.0,-1.0,-1.0,0.0010610610479488969,12417.81,12417.81,9.234531276132737,0.47337357229072785,12417.81,9.234531276132737,0.47337357229072785,0.0002,12431.0,0.0010610570348322833,12417.81
408,citeseer,True,False,0.0,sa,100.0,0.57,0.08,0.5904684066772461,0.19975164532661438,-1.0,-1.0,-1.0,-1.0,0.6265280842781067,4642.63,4642.63,5.244721280501028,0.45794157704585386,4642.63,5.244721280501028,0.45794157704585386,0.0404,12431.0,0.6265280347518299,4642.63
409,citeseer,True,False,0.7,basic_gnnexplainer,100.0,0.31,0.41,0.3738166093826294,0.4699181616306305,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,2.276433245150291,0.3564418986697455,61.78,2.276433245150291,0.3564418986697455,3.674,12431.0,0.995030166519186,61.78
410,citeseer,True,False,0.7,distance,100.0,0.24,0.03,0.5824642777442932,0.2784523665904999,-1.0,-1.0,-1.0,-1.0,0.804654598236084,2428.34,6165.19,6.626714607521928,0.23906917262349087,2428.34,6.0329283948634895,0.2532111971361971,0.6943,12431.0,0.5040471402139816,6165.19
411,citeseer,True,False,0.7,gnnexplainer,100.0,0.61,0.2,0.6276506185531616,0.45751771330833435,-1.0,-1.0,-1.0,-1.0,0.9950318336486816,61.76,61.76,2.1889744216419142,0.3886175967751029,61.76,2.1889744216419142,0.3886175967751029,3.852,12431.0,0.9950317754002093,61.76
412,citeseer,True,False,0.7,gradcam,100.0,0.29,0.04,0.5401339530944824,0.31637808680534363,-1.0,-1.0,-1.0,-1.0,0.9554750919342041,553.49,1771.63,3.4735589461206264,0.22202574439970094,553.49,3.2927664450898244,0.22270077405279431,0.0047,12431.0,0.8574829056391287,1771.63
413,citeseer,True,False,0.7,ig,100.0,0.43,0.03,0.6088729500770569,0.2167806178331375,-1.0,-1.0,-1.0,-1.0,0.8536989688873291,1818.67,5995.15,5.867661392410571,0.25381234098011035,1818.67,5.24945875047548,0.25591672724661896,0.2903,12431.0,0.5177258466736385,5995.15
414,citeseer,True,False,0.7,occlusion,100.0,0.95,0.0,0.7136518359184265,0.07006078213453293,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,3.134671797561591,0.7621668885148307,61.78,3.134671797561591,0.7621668885148307,0.8324,12431.0,0.995030166519186,61.78
415,citeseer,True,False,0.7,pagerank,100.0,0.45,0.01,0.6071528196334839,0.22989118099212646,-1.0,-1.0,-1.0,-1.0,0.9458160996437073,673.56,673.56,3.921942565064975,0.21958538597488875,673.56,3.921942565064975,0.21958538597488875,0.9429,12431.0,0.9458161048990432,673.56
416,citeseer,True,False,0.7,pgmexplainer,100.0,0.89,0.0,0.7091494202613831,0.024279510602355003,-1.0,-1.0,-1.0,-1.0,0.9891175031661987,135.28,135.28,3.5250839945938988,0.7488095328549109,135.28,3.5250839945938988,0.7488095328549109,19.7575,12431.0,0.9891175287587484,135.28
417,citeseer,True,False,0.7,random,100.0,0.22,0.75,0.4045528769493103,0.6730570793151855,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,12417.81,9.234531276132737,0.47337357229072785,3729.0,8.218709052609482,0.8213841554761501,0.0002,12431.0,0.0010610570348322833,12417.81
418,citeseer,True,False,0.7,sa,100.0,0.57,0.16,0.5516082644462585,0.2218438982963562,-1.0,-1.0,-1.0,-1.0,0.8854115009307861,1424.45,4642.63,5.244721280501028,0.45794157704585386,1424.45,4.770201966530399,0.45974071861983423,0.0251,12431.0,0.6265280347518299,4642.63
419,citeseer,True,False,0.99,basic_gnnexplainer,100.0,0.26,0.36,0.3675876259803772,0.4907398521900177,-1.0,-1.0,-1.0,-1.0,0.9968128204345703,39.62,61.78,2.322690699708984,0.32497360678635956,39.62,2.2215912635898705,0.32579173605456085,3.6839,12431.0,0.995030166519186,61.78
420,citeseer,True,False,0.99,distance,100.0,0.23,0.04,0.5648215413093567,0.2955879867076874,-1.0,-1.0,-1.0,-1.0,0.9931551218032837,85.09,6165.19,6.626714607521928,0.23906917262349087,85.09,3.7958511608678385,0.35434999999999994,0.7863,12431.0,0.5040471402139816,6165.19
421,citeseer,True,False,0.99,gnnexplainer,100.0,0.7,0.24,0.6359844207763672,0.46210724115371704,-1.0,-1.0,-1.0,-1.0,0.9968135952949524,39.61,61.77,2.19476313825715,0.39852579913889713,39.61,2.05975947543609,0.3986558728863864,3.5574,12431.0,0.9950309709596976,61.77
422,citeseer,True,False,0.99,gradcam,100.0,0.29,0.04,0.5398315191268921,0.3167993426322937,-1.0,-1.0,-1.0,-1.0,0.9964702129364014,43.88,1771.63,3.4735589461206264,0.22202574439970094,43.88,2.748679290132193,0.22403486921666949,0.0045,12431.0,0.8574829056391287,1771.63
423,citeseer,True,False,0.99,ig,100.0,0.43,0.03,0.6061972975730896,0.22193412482738495,-1.0,-1.0,-1.0,-1.0,0.9939941167831421,74.66,5995.15,5.867661392410571,0.25381234098011035,74.66,3.556700930352892,0.29634120440914513,0.2862,12431.0,0.5177258466736385,5995.15
424,citeseer,True,False,0.99,occlusion,100.0,0.95,0.0,0.7139049768447876,0.06796682626008987,-1.0,-1.0,-1.0,-1.0,0.9968128204345703,39.62,61.78,3.1346717978222993,0.7621668898651163,39.62,3.0333961423310893,0.7622383770478999,1.2299,12431.0,0.995030166519186,61.78
425,citeseer,True,False,0.99,pagerank,100.0,0.45,0.01,0.6058682799339294,0.2319757640361786,-1.0,-1.0,-1.0,-1.0,0.9932307600975037,84.15,673.56,3.921942565064975,0.21958538597488875,84.15,3.3536168343418375,0.24699430038261333,0.8482,12431.0,0.9458161048990432,673.56
426,citeseer,True,False,0.99,pgmexplainer,100.0,0.88,0.0,0.693938672542572,0.03580202907323837,-1.0,-1.0,-1.0,-1.0,0.9958361983299255,51.76,135.28,3.5250839945938988,0.7488095328549109,51.76,3.2848750259600763,0.8155102695692961,21.1619,12431.0,0.9891175287587484,135.28
427,citeseer,True,False,0.99,random,100.0,0.1,0.97,0.22331637144088745,0.7226007580757141,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,12417.81,9.234531276132737,0.47337357229072785,124.0,4.820277312121488,0.9940525664359354,0.0003,12431.0,0.0010610570348322833,12417.81
428,citeseer,True,False,0.99,sa,100.0,0.57,0.16,0.5481560230255127,0.22341236472129822,-1.0,-1.0,-1.0,-1.0,0.9943431615829468,70.32,4642.63,5.244721280501028,0.45794157704585386,70.32,3.4501034928058987,0.4875719875801095,0.0252,12431.0,0.6265280347518299,4642.63
429,citeseer,True,False,0.997,basic_gnnexplainer,100.0,0.21,0.53,0.2948656976222992,0.5671587586402893,-1.0,-1.0,-1.0,-1.0,0.9982994198799133,21.14,61.78,2.2936081166569546,0.3338611704982619,21.14,1.954155984436214,0.3359068336970604,3.5493,12431.0,0.995030166519186,61.78
430,citeseer,True,False,0.997,distance,100.0,0.24,0.12,0.5181904435157776,0.3393881320953369,-1.0,-1.0,-1.0,-1.0,0.9977314472198486,28.2,6165.19,6.626714607521928,0.23906917262349087,28.2,3.003878168775272,0.4156883333333333,0.7086,12431.0,0.5040471402139816,6165.19
431,citeseer,True,False,0.997,gnnexplainer,100.0,0.71,0.22,0.6387924551963806,0.4476308822631836,-1.0,-1.0,-1.0,-1.0,0.9982994198799133,21.14,61.78,2.2094337062109033,0.3883061943505454,21.14,1.8904139289946014,0.39558185850086097,3.5147,12431.0,0.995030166519186,61.78
432,citeseer,True,False,0.997,gradcam,100.0,0.29,0.04,0.537462592124939,0.32003483176231384,-1.0,-1.0,-1.0,-1.0,0.998348593711853,20.53,1771.63,3.4735589461206264,0.22202574439970094,20.53,2.4705222990959923,0.2521309218759448,0.0044,12431.0,0.8574829056391287,1771.63
433,citeseer,True,False,0.997,ig,100.0,0.41,0.04,0.5922749638557434,0.23979948461055756,-1.0,-1.0,-1.0,-1.0,0.9977508783340454,27.96,5995.15,5.8676613923211,0.2538674576939296,27.96,2.9436283177999254,0.37278777344447406,0.508,12431.0,0.5177258466736385,5995.15
434,citeseer,True,False,0.997,occlusion,100.0,0.95,0.0,0.7140034437179565,0.0766196995973587,-1.0,-1.0,-1.0,-1.0,0.9982994198799133,21.14,61.78,3.1346717978222993,0.7621668898651163,21.14,2.7614704496274096,0.7628654479640002,1.2028,12431.0,0.995030166519186,61.78
435,citeseer,True,False,0.997,pagerank,100.0,0.45,0.02,0.6013085842132568,0.23893699049949646,-1.0,-1.0,-1.0,-1.0,0.9977314472198486,28.2,673.56,3.921942565064975,0.21958538597488875,28.2,2.865391737479296,0.3371299788262767,0.933,12431.0,0.9458161048990432,673.56
436,citeseer,True,False,0.997,pgmexplainer,100.0,0.79,0.01,0.6531080603599548,0.0728583112359047,-1.0,-1.0,-1.0,-1.0,0.9979904890060425,24.98,135.28,3.5250839945938988,0.7488095328549109,24.98,2.917702918343518,0.9149604806252424,19.7041,12431.0,0.9891175287587484,135.28
437,citeseer,True,False,0.997,random,100.0,0.1,0.97,0.21936319768428802,0.7228615283966064,-1.0,-1.0,-1.0,-1.0,0.9970236420631409,37.0,12417.81,9.234531276132737,0.47337357229072785,37.0,3.6109175298432685,0.9981346606059769,0.0002,12431.0,0.0010610570348322833,12417.81
438,citeseer,True,False,0.997,sa,100.0,0.57,0.19,0.5362053513526917,0.23391708731651306,-1.0,-1.0,-1.0,-1.0,0.9978256225585938,27.03,4642.63,5.244721280501028,0.45794157704585386,27.03,2.9198922331943202,0.5595714259930398,0.0424,12431.0,0.6265280347518299,4642.63
439,citeseer,True,True,0.0,basic_gnnexplainer,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,2.359046609760261,0.3970600106157859,61.78,2.359046609760261,0.3970600106157859,3.7804,12431.0,0.995030166519186,61.78
440,citeseer,True,True,0.0,distance,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.504047155380249,6165.19,6165.19,6.626714607521928,0.23906917262349087,6165.19,6.626714607521928,0.23906917262349087,0.8764,12431.0,0.5040471402139816,6165.19
441,citeseer,True,True,0.0,gnnexplainer,100.0,0.97,0.0,0.7229410409927368,-0.12488071620464325,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,2.19551987016793,0.38843303654527206,61.78,2.19551987016793,0.38843303654527206,3.6267,12431.0,0.995030166519186,61.78
442,citeseer,True,True,0.0,gradcam,100.0,0.97,0.0,0.7229410409927368,-0.11672741174697876,-1.0,-1.0,-1.0,-1.0,0.8574829697608948,1771.63,1771.63,3.4735589461206264,0.22202574439970094,1771.63,3.4735589461206264,0.22202574439970094,0.0046,12431.0,0.8574829056391287,1771.63
443,citeseer,True,True,0.0,ig,100.0,0.97,0.0,0.7267981767654419,-0.11381765455007553,-1.0,-1.0,-1.0,-1.0,0.5177258849143982,5995.15,5995.15,5.867661392410571,0.25381234098011035,5995.15,5.867661392410571,0.25381234098011035,0.2911,12431.0,0.5177258466736385,5995.15
444,citeseer,True,True,0.0,occlusion,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,3.134671797561591,0.7621668885148307,61.78,3.134671797561591,0.7621668885148307,0.9473,12431.0,0.995030166519186,61.78
445,citeseer,True,True,0.0,pagerank,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9458160996437073,673.56,673.56,3.921942565064975,0.21958538597488875,673.56,3.921942565064975,0.21958538597488875,0.7128,12431.0,0.9458161048990432,673.56
446,citeseer,True,True,0.0,pgmexplainer,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9891175031661987,135.28,135.28,3.5250839945938988,0.7488095328549109,135.28,3.5250839945938988,0.7488095328549109,20.0067,12431.0,0.9891175287587484,135.28
447,citeseer,True,True,0.0,random,100.0,0.97,0.12,0.7229410409927368,-0.00021199643379077315,-1.0,-1.0,-1.0,-1.0,0.0010610610479488969,12417.81,12417.81,9.234531276132737,0.47337357229072785,12417.81,9.234531276132737,0.47337357229072785,0.0002,12431.0,0.0010610570348322833,12417.81
448,citeseer,True,True,0.0,sa,100.0,0.88,0.05,0.6497342586517334,-0.07663772255182266,-1.0,-1.0,-1.0,-1.0,0.6265280842781067,4642.63,4642.63,5.2447213777163935,0.45806098833129893,4642.63,5.2447213777163935,0.45806098833129893,0.0525,12431.0,0.6265280347518299,4642.63
449,citeseer,True,True,0.7,basic_gnnexplainer,100.0,0.97,0.0,0.7229410409927368,-0.11555901169776917,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,2.3535494632679104,0.34700288341265967,61.78,2.3535494632679104,0.34700288341265967,7.3651,12431.0,0.995030166519186,61.78
450,citeseer,True,True,0.7,distance,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.804654598236084,2428.34,6165.19,6.626714607521928,0.23906917262349087,2428.34,6.0329283948634895,0.2532111971361971,0.8083,12431.0,0.5040471402139816,6165.19
451,citeseer,True,True,0.7,gnnexplainer,100.0,0.97,0.0,0.7229410409927368,-0.12488067895174026,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,2.1865133547388784,0.3784513804418724,61.78,2.1865133547388784,0.3784513804418724,3.5533,12431.0,0.995030166519186,61.78
452,citeseer,True,True,0.7,gradcam,100.0,0.97,0.0,0.7229410409927368,-0.11871902644634247,-1.0,-1.0,-1.0,-1.0,0.9554750919342041,553.49,1771.63,3.4735589461206264,0.22202574439970094,553.49,3.2927664450898244,0.22270077405279431,0.0044,12431.0,0.8574829056391287,1771.63
453,citeseer,True,True,0.7,ig,100.0,0.96,0.01,0.7192577123641968,-0.10704014450311661,-1.0,-1.0,-1.0,-1.0,0.8536989688873291,1818.67,5995.15,5.867661392410571,0.25381234098011035,1818.67,5.24945875047548,0.25591672724661896,0.3213,12431.0,0.5177258466736385,5995.15
454,citeseer,True,True,0.7,occlusion,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9950302243232727,61.78,61.78,3.134671797561591,0.7621668885148307,61.78,3.134671797561591,0.7621668885148307,0.9117,12431.0,0.995030166519186,61.78
455,citeseer,True,True,0.7,pagerank,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9458160996437073,673.56,673.56,3.921942565064975,0.21958538597488875,673.56,3.921942565064975,0.21958538597488875,0.6791,12431.0,0.9458161048990432,673.56
456,citeseer,True,True,0.7,pgmexplainer,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9891175031661987,135.28,135.28,3.5250839945938988,0.7488095328549109,135.28,3.5250839945938988,0.7488095328549109,20.5306,12431.0,0.9891175287587484,135.28
457,citeseer,True,True,0.7,random,100.0,0.18,0.47,0.09130151569843292,0.38589560985565186,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,12417.81,9.234531276132737,0.47337357229072785,3729.0,8.218709052609482,0.8213841554761501,0.0002,12431.0,0.0010610570348322833,12417.81
458,citeseer,True,True,0.7,sa,100.0,0.77,0.15,0.5538864731788635,0.014874687418341637,-1.0,-1.0,-1.0,-1.0,0.8854115009307861,1424.45,4642.63,5.244721280501028,0.45794157704585386,1424.45,4.770201966530399,0.45974071861983423,0.041,12431.0,0.6265280347518299,4642.63
459,citeseer,True,True,0.99,basic_gnnexplainer,100.0,0.84,0.01,0.6156100630760193,-0.10555900633335114,-1.0,-1.0,-1.0,-1.0,0.9968128204345703,39.62,61.78,2.402301572168161,0.4554889036512792,39.62,2.301035720398706,0.4567616667091612,3.666,12431.0,0.995030166519186,61.78
460,citeseer,True,True,0.99,distance,100.0,0.94,0.0,0.6972448229789734,-0.11535035818815231,-1.0,-1.0,-1.0,-1.0,0.9931551218032837,85.09,6165.19,6.626714607521928,0.23906917262349087,85.09,3.7958511608678385,0.35434999999999994,1.0259,12431.0,0.5040471402139816,6165.19
461,citeseer,True,True,0.99,gnnexplainer,100.0,0.93,0.0,0.7102468609809875,-0.1234891340136528,-1.0,-1.0,-1.0,-1.0,0.9968135952949524,39.61,61.77,2.208146086830488,0.4176082450959315,39.61,2.0648477978639335,0.417724036986449,3.5807,12431.0,0.9950309709596976,61.77
462,citeseer,True,True,0.99,gradcam,100.0,0.97,0.0,0.7229410409927368,-0.11871904134750366,-1.0,-1.0,-1.0,-1.0,0.9964702129364014,43.88,1771.63,3.4735589461206264,0.22202574439970094,43.88,2.748679290132193,0.22403486921666949,0.0046,12431.0,0.8574829056391287,1771.63
463,citeseer,True,True,0.99,ig,100.0,0.96,0.01,0.7192577123641968,-0.10704014450311661,-1.0,-1.0,-1.0,-1.0,0.9939941167831421,74.66,5995.15,5.867661392410571,0.25381234098011035,74.66,3.556700930352892,0.29634120440914513,0.3227,12431.0,0.5177258466736385,5995.15
464,citeseer,True,True,0.99,occlusion,100.0,0.97,0.0,0.7300647497177124,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9968128204345703,39.62,61.78,3.134671797561591,0.7621668885148307,39.62,3.0333961420676725,0.7622383739359594,0.9193,12431.0,0.995030166519186,61.78
465,citeseer,True,True,0.99,pagerank,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9932307600975037,84.15,673.56,3.921942565064975,0.21958538597488875,84.15,3.3536168343418375,0.24699430038261333,0.7157,12431.0,0.9458161048990432,673.56
466,citeseer,True,True,0.99,pgmexplainer,100.0,0.92,0.0,0.6798537373542786,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9958361983299255,51.76,135.28,3.5250839945938988,0.7488095328549109,51.76,3.2848750259600763,0.8155102695692961,21.1672,12431.0,0.9891175287587484,135.28
467,citeseer,True,True,0.99,random,100.0,0.08,0.95,-0.02471022680401802,0.7219769358634949,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,12417.81,9.234531276132737,0.47337357229072785,124.0,4.820277312121488,0.9940525664359354,0.0002,12431.0,0.0010610570348322833,12417.81
468,citeseer,True,True,0.99,sa,100.0,0.77,0.15,0.5538864731788635,0.01487467810511589,-1.0,-1.0,-1.0,-1.0,0.9943431615829468,70.32,4642.63,5.244721280501028,0.45794157704585386,70.32,3.4501034928058987,0.4875719875801095,0.0317,12431.0,0.6265280347518299,4642.63
469,citeseer,True,True,0.997,basic_gnnexplainer,100.0,0.69,0.07,0.4965406656265259,-0.04757033661007881,-1.0,-1.0,-1.0,-1.0,0.9983002543449402,21.13,61.77,2.3669501923014336,0.41292893350048415,21.13,2.0404948914166674,0.4143173764691592,3.6683,12431.0,0.9950309709596976,61.77
470,citeseer,True,True,0.997,distance,100.0,0.79,0.01,0.5744372606277466,-0.10577056556940079,-1.0,-1.0,-1.0,-1.0,0.9977314472198486,28.2,6165.19,6.626714607521928,0.23906917262349087,28.2,3.003878168775272,0.4156883333333333,0.8157,12431.0,0.5040471402139816,6165.19
471,citeseer,True,True,0.997,gnnexplainer,100.0,0.8,0.0,0.6068089008331299,-0.1235630139708519,-1.0,-1.0,-1.0,-1.0,0.9982994198799133,21.14,61.78,2.213886012229164,0.4474894848838685,21.14,1.869760325239617,0.44860925462247786,3.4907,12431.0,0.995030166519186,61.78
472,citeseer,True,True,0.997,gradcam,100.0,0.97,0.0,0.7229410409927368,-0.11871904134750366,-1.0,-1.0,-1.0,-1.0,0.998348593711853,20.53,1771.63,3.4735589461206264,0.22202574439970094,20.53,2.4705222990959923,0.2521309218759448,0.0047,12431.0,0.8574829056391287,1771.63
473,citeseer,True,True,0.997,ig,100.0,0.93,0.01,0.6929416060447693,-0.10687348991632462,-1.0,-1.0,-1.0,-1.0,0.9977508783340454,27.96,5995.15,5.8676613923211,0.2538674576939296,27.96,2.9436283177999254,0.37278777344447406,0.5006,12431.0,0.5177258466736385,5995.15
474,citeseer,True,True,0.997,occlusion,100.0,0.97,0.0,0.7360311150550842,-0.11555902659893036,-1.0,-1.0,-1.0,-1.0,0.9982994198799133,21.14,61.78,3.1346717978222993,0.7621668898651163,21.14,2.7614704496274096,0.7628654479640002,1.2572,12431.0,0.995030166519186,61.78
475,citeseer,True,True,0.997,pagerank,100.0,0.97,0.0,0.7229410409927368,-0.11555900424718857,-1.0,-1.0,-1.0,-1.0,0.9977314472198486,28.2,673.56,3.921942565064975,0.21958538597488875,28.2,2.865391737479296,0.3371299788262767,1.0361,12431.0,0.9458161048990432,673.56
476,citeseer,True,True,0.997,pgmexplainer,100.0,0.8,0.0,0.5837841629981995,-0.1147688552737236,-1.0,-1.0,-1.0,-1.0,0.9979904890060425,24.98,135.28,3.5250839945938988,0.7488095328549109,24.98,2.917702918343518,0.9149604806252424,19.7133,12431.0,0.9891175287587484,135.28
477,citeseer,True,True,0.997,random,100.0,0.07,0.96,-0.03234202414751053,0.7224929928779602,-1.0,-1.0,-1.0,-1.0,0.9970236420631409,37.0,12417.81,9.234531276132737,0.47337357229072785,37.0,3.6109175298432685,0.9981346606059769,0.0002,12431.0,0.0010610570348322833,12417.81
478,citeseer,True,True,0.997,sa,100.0,0.76,0.17,0.5457679629325867,0.03164615482091904,-1.0,-1.0,-1.0,-1.0,0.9978256225585938,27.03,4642.63,5.244721280501028,0.45794157704585386,27.03,2.9198922331943202,0.5595714259930398,0.025,12431.0,0.6265280347518299,4642.63
