dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,time,number_of_edges
syn1,False,True,15.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.34,0.58,0.2690548598766327,0.5043013691902161,249.76,3.4760666356817502,0.3406316412263825,14.89,2.370569713735692,0.7902735743772054,3.3017,4110.0
syn1,False,True,15.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.63,0.29,0.5096473693847656,0.18451426923274994,4053.49,8.17984190538191,0.07753128861174101,15.0,2.589736412513492,0.38367421957671943,0.0124,4110.0
syn1,False,True,15.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.68,0.13290223479270935,0.5665163993835449,4104.06,8.133763279122341,0.8034724727829671,15.0,2.7003123527434347,0.9414466292457324,0.2704,4110.0
syn1,False,True,15.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.28,0.415090411901474,0.21869660913944244,4108.95,8.311185367201626,0.8961034449511913,15.0,2.706242519509845,0.9072167222899964,0.5389,4110.0
syn1,False,True,15.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.68,0.01,0.5570504665374756,0.047900013625621796,2999.84,6.340081588738761,0.0010067343477517393,15.0,2.6339915262973115,0.5092986833925613,0.0181,4110.0
syn1,False,True,15.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.03,0.68,0.022802699357271194,0.5628074407577515,754.58,5.421670739800716,0.0038299312598862913,15.0,2.707893993163572,0.9567549623387324,82.1614,4110.0
syn1,False,True,15.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.53,0.36,0.4288800060749054,0.30162134766578674,701.42,5.676529521759492,0.2354743747555898,15.0,2.6903420555978634,0.793960908147592,3.2234,4110.0
syn1,False,True,15.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.36,0.68,0.24031999707221985,0.5570504665374756,4104.9,8.127103166024556,0.43579386659010394,15.0,2.7080496150928353,0.9975986819988287,0.0001,4110.0
syn1,False,True,15.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.51,0.68,0.3457760512828827,0.5679958462715149,3384.78,7.424401001395878,0.8066358438907816,15.0,2.701179767808797,0.9440558462930035,0.0063,4110.0
syn1,False,True,15.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.47,0.3813944160938263,0.364854097366333,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.2522,4110.0
syn1,False,True,20.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.39,0.58,0.2941512167453766,0.48897719383239746,249.76,3.4760666356817502,0.3406316412263825,19.22,2.460127574698012,0.6316769610010463,3.3017,4110.0
syn1,False,True,20.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.67,0.11,0.5470306873321533,0.0998520478606224,4053.49,8.17984190538191,0.07753128861174101,20.0,2.8665659716860654,0.29684521494708976,0.0124,4110.0
syn1,False,True,20.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.68,0.13290223479270935,0.5663401484489441,4104.06,8.133763279122341,0.8034724727829671,20.0,2.972276357419305,0.8550397146969297,0.2704,4110.0
syn1,False,True,20.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.28,0.415090411901474,0.21869660913944244,4108.95,8.311185367201626,0.8961034449511913,20.0,2.994273449649508,0.9070115092921444,0.5389,4110.0
syn1,False,True,20.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.68,0.01,0.5570504665374756,0.027179457247257233,2999.84,6.340081588738761,0.0010067343477517393,20.0,2.799581426109453,0.1379716086552186,0.0181,4110.0
syn1,False,True,20.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.04,0.68,0.028132090345025063,0.564444899559021,754.58,5.421670739800716,0.0038299312598862913,20.0,2.995491577603476,0.9371024473783394,82.1614,4110.0
syn1,False,True,20.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.56,0.26,0.44721925258636475,0.2539580166339874,701.42,5.676529521759492,0.2354743747555898,20.0,2.9642851738838027,0.6880971553460378,3.2234,4110.0
syn1,False,True,20.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.36,0.68,0.24032080173492432,0.5570504665374756,4104.9,8.127103166024556,0.43579386659010394,20.0,2.995731236030159,0.9970613293805708,0.0001,4110.0
syn1,False,True,20.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.51,0.68,0.3457760512828827,0.5677414536476135,3384.78,7.424401001395878,0.8066358438907816,20.0,2.9710054271900437,0.8495795904122855,0.0063,4110.0
syn1,False,True,20.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.47,0.3813944160938263,0.364854097366333,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.2522,4110.0
syn1,False,True,25.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.39,0.54,0.29507696628570557,0.44723111391067505,249.76,3.4760666356817502,0.3406316412263825,23.46,2.530020908000677,0.5126548945667345,3.3017,4110.0
syn1,False,True,25.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.67,0.03,0.5471665263175964,0.07140924781560898,4053.49,8.17984190538191,0.07753128861174101,25.0,3.0751664251756456,0.2843480066137566,0.0124,4110.0
syn1,False,True,25.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.68,0.13290223479270935,0.5663400888442993,4104.06,8.133763279122341,0.8034724727829671,25.0,3.1863336592727616,0.8499582315536014,0.2704,4110.0
syn1,False,True,25.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.28,0.415090411901474,0.21869660913944244,4108.95,8.311185367201626,0.8961034449511913,25.0,3.217655686352121,0.906938684077885,0.5389,4110.0
syn1,False,True,25.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.68,0.01,0.5570504665374756,0.018550528213381767,2999.84,6.340081588738761,0.0010067343477517393,25.0,2.9391636421353526,0.12503677124794765,0.0181,4110.0
syn1,False,True,25.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.05,0.68,0.041341640055179596,0.5672787427902222,754.58,5.421670739800716,0.0038299312598862913,25.0,3.2185208431481005,0.9337737606757033,82.1614,4110.0
syn1,False,True,25.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.58,0.24,0.4586145877838135,0.23726192116737366,701.42,5.676529521759492,0.2354743747555898,25.0,3.1776631075296073,0.6728149608027687,3.2234,4110.0
syn1,False,True,25.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.36,0.68,0.24108661711215973,0.5570504665374756,4104.9,8.127103166024556,0.43579386659010394,25.0,3.2188742103390995,0.9961756031850806,0.0001,4110.0
syn1,False,True,25.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.51,0.68,0.3457760512828827,0.5676879286766052,3384.78,7.424401001395878,0.8066358438907816,25.0,3.183100170611752,0.8447247049800868,0.0063,4110.0
syn1,False,True,25.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.47,0.3813944160938263,0.364854097366333,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.2522,4110.0
syn1,False,True,50.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.44,0.29,0.34580788016319275,0.276449978351593,249.76,3.4760666356817502,0.3406316412263825,38.28,2.747434763534497,0.35270556357559785,3.3017,4110.0
syn1,False,True,50.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.68,0.01,0.5570504665374756,0.04317377507686615,4053.49,8.17984190538191,0.07753128861174101,50.0,3.740428658100571,0.19340099206349204,0.0124,4110.0
syn1,False,True,50.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.68,0.13290223479270935,0.5663400888442993,4104.06,8.133763279122341,0.8034724727829671,50.0,3.7997539809753507,0.8247048124400408,0.2704,4110.0
syn1,False,True,50.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.28,0.415090411901474,0.21869660913944244,4108.95,8.311185367201626,0.8961034449511913,50.0,3.9113567640145215,0.906930706693218,0.5389,4110.0
syn1,False,True,50.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.68,0.01,0.5570504665374756,0.007739100605249405,2999.84,6.340081588738761,0.0010067343477517393,50.0,3.3077593969487875,0.06794326823031378,0.0181,4110.0
syn1,False,True,50.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.15,0.68,0.09986437857151031,0.5856424570083618,754.58,5.421670739800716,0.0038299312598862913,50.0,3.9108418367158215,0.8744227404681426,82.1614,4110.0
syn1,False,True,50.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.63,0.14,0.49444711208343506,0.1548735499382019,701.42,5.676529521759492,0.2354743747555898,48.34,3.8067098006575106,0.5302486823329923,3.2234,4110.0
syn1,False,True,50.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.36,0.68,0.24156391620635986,0.5570504665374756,4104.9,8.127103166024556,0.43579386659010394,50.0,3.9120164774390243,0.9924577777014747,0.0001,4110.0
syn1,False,True,50.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.51,0.68,0.3457760512828827,0.567622721195221,3384.78,7.424401001395878,0.8066358438907816,50.0,3.7907271901599144,0.8226112063110026,0.0063,4110.0
syn1,False,True,50.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.47,0.3813944160938263,0.364854097366333,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.2522,4110.0
syn1,False,True,100.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.49,0.22,0.37936294078826904,0.2114441692829132,249.76,3.4760666356817502,0.3406316412263825,55.78,2.9590534038151763,0.35042998004798565,3.3017,4110.0
syn1,False,True,100.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.68,0.01,0.5570504665374756,0.030284930020570755,4053.49,8.17984190538191,0.07753128861174101,100.0,4.461072000519575,0.17667723214285705,0.0124,4110.0
syn1,False,True,100.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.19,0.68,0.13290223479270935,0.5663400888442993,4104.06,8.133763279122341,0.8034724727829671,100.0,4.394203074343882,0.8126491777809006,0.2704,4110.0
syn1,False,True,100.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.28,0.415090411901474,0.21869660913944244,4108.95,8.311185367201626,0.8961034449511913,100.0,4.604822213429831,0.9069247521974307,0.5389,4110.0
syn1,False,True,100.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.68,0.01,0.5570504665374756,0.006049066316336393,2999.84,6.340081588738761,0.0010067343477517393,100.0,3.643237089670242,0.026959505347257783,0.0181,4110.0
syn1,False,True,100.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.27,0.68,0.1403738558292389,0.5944705605506897,754.58,5.421670739800716,0.0038299312598862913,100.0,4.603980281185588,0.860151747353143,82.1614,4110.0
syn1,False,True,100.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.64,0.1,0.5193010568618774,0.10892833769321442,701.42,5.676529521759492,0.2354743747555898,92.12,4.399838960963477,0.4635249308138444,3.2234,4110.0
syn1,False,True,100.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.37,0.68,0.25237977504730225,0.5597543716430664,4104.9,8.127103166024556,0.43579386659010394,100.0,4.605144493138216,0.9844094154755431,0.0001,4110.0
syn1,False,True,100.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.51,0.68,0.3457760512828827,0.567622721195221,3384.78,7.424401001395878,0.8066358438907816,99.04,4.368249540278311,0.8146523761604079,0.0063,4110.0
syn1,False,True,100.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.45,0.47,0.3813944160938263,0.364854097366333,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.2522,4110.0
syn1,True,False,1.0,basic_gnnexplainer,100.0,0.04,0.68,0.01957423985004425,0.5213859677314758,-1.0,-1.0,-1.0,-1.0,249.76,3.4555882531990996,0.3017477834779795,1.0,0.0,1.0,5.2947,4110.0
syn1,True,False,1.0,distance,100.0,0.18,0.68,-0.011897196993231773,0.5231664180755615,-1.0,-1.0,-1.0,-1.0,4053.49,8.17984190538191,0.07753128861174101,1.0,0.0,1.0,0.0172,4110.0
syn1,True,False,1.0,ig,100.0,0.19,0.68,0.05535357818007469,0.5395683646202087,-1.0,-1.0,-1.0,-1.0,4104.06,8.133763279122341,0.8034724727829671,1.0,0.0,1.0,0.2184,4110.0
syn1,True,False,1.0,occlusion,100.0,0.45,0.68,0.36707988381385803,0.5195403695106506,-1.0,-1.0,-1.0,-1.0,4108.95,8.311185367201626,0.8961034449511913,1.0,0.0,1.0,0.5844,4110.0
syn1,True,False,1.0,pagerank,100.0,0.37,0.68,0.14231744408607483,0.5105497241020203,-1.0,-1.0,-1.0,-1.0,2999.84,6.340081588738761,0.0010067343477517393,1.0,0.0,1.0,0.0207,4110.0
syn1,True,False,1.0,pgexplainer,100.0,0.0,0.68,-0.00016460656479466707,0.5231664180755615,-1.0,-1.0,-1.0,-1.0,773.9,5.443663227720378,0.0031158684542420996,1.0,0.0,1.0,100.8468,4110.0
syn1,True,False,1.0,pgmexplainer,100.0,0.19,0.68,0.1204133927822113,0.5012487173080444,-1.0,-1.0,-1.0,-1.0,701.42,5.676529521759492,0.2354743747555898,1.0,0.0,1.0,5.7181,4110.0
syn1,True,False,1.0,random,100.0,0.36,0.68,0.17538398504257202,0.523166298866272,-1.0,-1.0,-1.0,-1.0,4104.9,8.127103166024556,0.43579386659010394,1.0,0.0,1.0,0.0001,4110.0
syn1,True,False,1.0,sa,100.0,0.51,0.68,0.31560006737709045,0.5412086248397827,-1.0,-1.0,-1.0,-1.0,3384.78,7.424401009981908,0.8066358441444956,1.0,0.0,1.0,0.0072,4110.0
syn1,True,False,1.0,subgraphx,100.0,0.19,0.68,0.11605796217918396,0.5170854330062866,-1.0,-1.0,-1.0,-1.0,9.24,1.9907367269862852,1.0,0.97,0.0,1.0,0.193,4110.0
syn1,True,False,5.0,basic_gnnexplainer,100.0,0.22,0.66,0.10734295845031738,0.4928613305091858,-1.0,-1.0,-1.0,-1.0,249.76,3.4555882531990996,0.3017477834779795,5.0,1.5851168302101204,0.9865882264358496,5.2947,4110.0
syn1,True,False,5.0,distance,100.0,0.22,0.68,0.015983056277036667,0.5027418732643127,-1.0,-1.0,-1.0,-1.0,4053.49,8.17984190538191,0.07753128861174101,5.0,1.5410421189647188,0.7176170634920633,0.0172,4110.0
syn1,True,False,5.0,ig,100.0,0.18,0.68,0.04579637944698334,0.5542587041854858,-1.0,-1.0,-1.0,-1.0,4104.06,8.133763279122341,0.8034724727829671,5.0,1.6091088379249714,0.9803528548431732,0.2184,4110.0
syn1,True,False,5.0,occlusion,100.0,0.45,0.28,0.4150720238685608,0.1252976804971695,-1.0,-1.0,-1.0,-1.0,4108.95,8.311185367201626,0.8961034449511913,5.0,1.6065818051398555,0.9079833218712922,0.5844,4110.0
syn1,True,False,5.0,pagerank,100.0,0.67,0.51,0.4796717166900635,0.3136863708496094,-1.0,-1.0,-1.0,-1.0,2999.84,6.340081588738761,0.0010067343477517393,5.0,1.6061911218877074,0.9195080710414237,0.0207,4110.0
syn1,True,False,5.0,pgexplainer,100.0,0.0,0.68,-0.00228235125541687,0.5231664180755615,-1.0,-1.0,-1.0,-1.0,773.9,5.443663227720378,0.0031158684542420996,5.0,1.6094031424152409,0.9859324580147428,100.8468,4110.0
syn1,True,False,5.0,pgmexplainer,100.0,0.43,0.77,0.2751537561416626,0.5471899509429932,-1.0,-1.0,-1.0,-1.0,701.42,5.676529521759492,0.2354743747555898,5.0,1.6081351716952517,0.9577668668586016,5.7181,4110.0
syn1,True,False,5.0,random,100.0,0.36,0.68,0.17538398504257202,0.523166298866272,-1.0,-1.0,-1.0,-1.0,4104.9,8.127103166024556,0.43579386659010394,5.0,1.6094378360393988,0.9991369754204746,0.0001,4110.0
syn1,True,False,5.0,sa,100.0,0.5,0.68,0.30749502778053284,0.5541485548019409,-1.0,-1.0,-1.0,-1.0,3384.78,7.424401009981908,0.8066358441444956,5.0,1.6087543117355094,0.9717331839461681,0.0072,4110.0
syn1,True,False,5.0,subgraphx,100.0,0.39,0.7,0.30433011054992676,0.5354712605476379,-1.0,-1.0,-1.0,-1.0,9.24,1.9907367269862852,1.0,4.0,1.3426411697146114,1.0,0.193,4110.0
syn1,True,False,10.0,basic_gnnexplainer,100.0,0.28,0.64,0.15369540452957153,0.4709074795246124,-1.0,-1.0,-1.0,-1.0,249.76,3.4555882531990996,0.3017477834779795,10.0,2.153530670212768,0.9129296828843265,5.2947,4110.0
syn1,True,False,10.0,distance,100.0,0.4,0.68,0.19564424455165863,0.4835776388645172,-1.0,-1.0,-1.0,-1.0,4053.49,8.17984190538191,0.07753128861174101,10.0,2.2081259143166023,0.43748634920634905,0.0172,4110.0
syn1,True,False,10.0,ig,100.0,0.19,0.68,0.052203468978405,0.5497707724571228,-1.0,-1.0,-1.0,-1.0,4104.06,8.133763279122341,0.8034724727829671,10.0,2.300685315834815,0.9422764102332966,0.2184,4110.0
syn1,True,False,10.0,occlusion,100.0,0.45,0.28,0.41507208347320557,0.1252976804971695,-1.0,-1.0,-1.0,-1.0,4108.95,8.311185367201626,0.8961034449511913,10.0,2.3002430839874863,0.9073332328193559,0.5844,4110.0
syn1,True,False,10.0,pagerank,100.0,0.68,0.19,0.4894122779369354,0.12526728212833405,-1.0,-1.0,-1.0,-1.0,2999.84,6.340081588738761,0.0010067343477517393,10.0,2.280606090074633,0.6304663739721823,0.0207,4110.0
syn1,True,False,10.0,pgexplainer,100.0,0.02,0.68,0.010296916589140892,0.5182394981384277,-1.0,-1.0,-1.0,-1.0,773.9,5.443663227720378,0.0031158684542420996,10.0,2.3024525054669653,0.9625983193475048,100.8468,4110.0
syn1,True,False,10.0,pgmexplainer,100.0,0.5,0.54,0.35447609424591064,0.38705918192863464,-1.0,-1.0,-1.0,-1.0,701.42,5.676529521759492,0.2354743747555898,10.0,2.2954918570077014,0.830606040137937,5.7181,4110.0
syn1,True,False,10.0,random,100.0,0.36,0.68,0.17538337409496307,0.523166298866272,-1.0,-1.0,-1.0,-1.0,4104.9,8.127103166024556,0.43579386659010394,10.0,2.302584827040839,0.998306229599291,0.0001,4110.0
syn1,True,False,10.0,sa,100.0,0.5,0.68,0.307465523481369,0.5500314831733704,-1.0,-1.0,-1.0,-1.0,3384.78,7.424401009981908,0.8066358441444956,10.0,2.3010812233497715,0.9459902791195104,0.0072,4110.0
syn1,True,False,10.0,subgraphx,100.0,0.48,0.55,0.373965859413147,0.39866819977760315,-1.0,-1.0,-1.0,-1.0,9.24,1.9907367269862852,1.0,7.4,1.8285587808287984,1.0,0.193,4110.0
syn1,True,False,15.0,basic_gnnexplainer,100.0,0.3,0.66,0.16587014496326447,0.4794982969760895,-1.0,-1.0,-1.0,-1.0,249.76,3.4555882531990996,0.3017477834779795,14.89,2.3412261477028222,0.7908184683488295,5.2947,4110.0
syn1,True,False,15.0,distance,100.0,0.48,0.68,0.2573648989200592,0.47122523188591003,-1.0,-1.0,-1.0,-1.0,4053.49,8.17984190538191,0.07753128861174101,15.0,2.589736412513492,0.38367421957671943,0.0172,4110.0
syn1,True,False,15.0,ig,100.0,0.19,0.68,0.05219346657395363,0.546508252620697,-1.0,-1.0,-1.0,-1.0,4104.06,8.133763279122341,0.8034724727829671,15.0,2.7003123527434347,0.9414466292457324,0.2184,4110.0
syn1,True,False,15.0,occlusion,100.0,0.45,0.28,0.41507208347320557,0.1252976804971695,-1.0,-1.0,-1.0,-1.0,4108.95,8.311185367201626,0.8961034449511913,15.0,2.706242519509845,0.9072167222899964,0.5844,4110.0
syn1,True,False,15.0,pagerank,100.0,0.68,0.19,0.4898678958415985,0.07157418131828308,-1.0,-1.0,-1.0,-1.0,2999.84,6.340081588738761,0.0010067343477517393,15.0,2.6339915262973115,0.5092986833925613,0.0207,4110.0
syn1,True,False,15.0,pgexplainer,100.0,0.03,0.68,0.010769677348434925,0.516594409942627,-1.0,-1.0,-1.0,-1.0,773.9,5.443663227720378,0.0031158684542420996,15.0,2.7078752467054135,0.954664920047377,100.8468,4110.0
syn1,True,False,15.0,pgmexplainer,100.0,0.52,0.45,0.3867296278476715,0.2975136935710907,-1.0,-1.0,-1.0,-1.0,701.42,5.676529521759492,0.2354743747555898,15.0,2.6903420555978634,0.793960908147592,5.7181,4110.0
syn1,True,False,15.0,random,100.0,0.36,0.68,0.1753830760717392,0.523166298866272,-1.0,-1.0,-1.0,-1.0,4104.9,8.127103166024556,0.43579386659010394,15.0,2.7080496150928353,0.9975986819988287,0.0001,4110.0
syn1,True,False,15.0,sa,100.0,0.51,0.68,0.3135017454624176,0.5472661852836609,-1.0,-1.0,-1.0,-1.0,3384.78,7.424401009981908,0.8066358441444956,15.0,2.7011797665998163,0.944055845240863,0.0072,4110.0
syn1,True,False,15.0,subgraphx,100.0,0.45,0.47,0.3575077950954437,0.3263585567474365,-1.0,-1.0,-1.0,-1.0,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.193,4110.0
syn1,True,False,20.0,basic_gnnexplainer,100.0,0.31,0.66,0.17854009568691254,0.4795852303504944,-1.0,-1.0,-1.0,-1.0,249.76,3.4555882531990996,0.3017477834779795,19.22,2.4332345608510253,0.5628527635921956,5.2947,4110.0
syn1,True,False,20.0,distance,100.0,0.48,0.68,0.2720131576061249,0.45868247747421265,-1.0,-1.0,-1.0,-1.0,4053.49,8.17984190538191,0.07753128861174101,20.0,2.8665659716860654,0.29684521494708976,0.0172,4110.0
syn1,True,False,20.0,ig,100.0,0.19,0.68,0.05223594233393669,0.5464754104614258,-1.0,-1.0,-1.0,-1.0,4104.06,8.133763279122341,0.8034724727829671,20.0,2.972276357419305,0.8550397146969297,0.2184,4110.0
syn1,True,False,20.0,occlusion,100.0,0.45,0.28,0.41507208347320557,0.1252976804971695,-1.0,-1.0,-1.0,-1.0,4108.95,8.311185367201626,0.8961034449511913,20.0,2.994273449649508,0.9070115092921444,0.5844,4110.0
syn1,True,False,20.0,pagerank,100.0,0.68,0.19,0.49001532793045044,0.0635538399219513,-1.0,-1.0,-1.0,-1.0,2999.84,6.340081588738761,0.0010067343477517393,20.0,2.799581426109453,0.1379716086552186,0.0207,4110.0
syn1,True,False,20.0,pgexplainer,100.0,0.05,0.68,0.020092684775590897,0.5132982730865479,-1.0,-1.0,-1.0,-1.0,773.9,5.443663227720378,0.0031158684542420996,20.0,2.9954685611017426,0.9357541199197182,100.8468,4110.0
syn1,True,False,20.0,pgmexplainer,100.0,0.56,0.41,0.41269969940185547,0.25156450271606445,-1.0,-1.0,-1.0,-1.0,701.42,5.676529521759492,0.2354743747555898,20.0,2.9642851738838027,0.6880971553460378,5.7181,4110.0
syn1,True,False,20.0,random,100.0,0.36,0.68,0.17538227140903473,0.523166298866272,-1.0,-1.0,-1.0,-1.0,4104.9,8.127103166024556,0.43579386659010394,20.0,2.995731236030159,0.9970613293805708,0.0001,4110.0
syn1,True,False,20.0,sa,100.0,0.51,0.68,0.31350177526474,0.547234058380127,-1.0,-1.0,-1.0,-1.0,3384.78,7.424401009981908,0.8066358441444956,20.0,2.971005424407197,0.8495795862213469,0.0072,4110.0
syn1,True,False,20.0,subgraphx,100.0,0.45,0.47,0.3575077950954437,0.3263585567474365,-1.0,-1.0,-1.0,-1.0,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.193,4110.0
syn1,True,False,25.0,basic_gnnexplainer,100.0,0.32,0.66,0.18783213198184967,0.4776364862918854,-1.0,-1.0,-1.0,-1.0,249.76,3.4555882531990996,0.3017477834779795,23.46,2.503878042413619,0.43398736495661977,5.2947,4110.0
syn1,True,False,25.0,distance,100.0,0.48,0.68,0.26624560356140137,0.4582584500312805,-1.0,-1.0,-1.0,-1.0,4053.49,8.17984190538191,0.07753128861174101,25.0,3.0751664251756456,0.2843480066137566,0.0172,4110.0
syn1,True,False,25.0,ig,100.0,0.19,0.68,0.052358709275722504,0.5464754104614258,-1.0,-1.0,-1.0,-1.0,4104.06,8.133763279122341,0.8034724727829671,25.0,3.1863336592727616,0.8499582315536014,0.2184,4110.0
syn1,True,False,25.0,occlusion,100.0,0.45,0.28,0.41507208347320557,0.1252976804971695,-1.0,-1.0,-1.0,-1.0,4108.95,8.311185367201626,0.8961034449511913,25.0,3.217655686352121,0.906938684077885,0.5844,4110.0
syn1,True,False,25.0,pagerank,100.0,0.68,0.19,0.49017974734306335,0.05813188850879669,-1.0,-1.0,-1.0,-1.0,2999.84,6.340081588738761,0.0010067343477517393,25.0,2.9391636421353526,0.12503677124794765,0.0207,4110.0
syn1,True,False,25.0,pgexplainer,100.0,0.06,0.68,0.024471456184983253,0.511652410030365,-1.0,-1.0,-1.0,-1.0,773.9,5.443663227720378,0.0031158684542420996,25.0,3.218489869371828,0.93226009128142,100.8468,4110.0
syn1,True,False,25.0,pgmexplainer,100.0,0.57,0.39,0.4277127981185913,0.2426655888557434,-1.0,-1.0,-1.0,-1.0,701.42,5.676529521759492,0.2354743747555898,25.0,3.1776631075296073,0.6728149608027687,5.7181,4110.0
syn1,True,False,25.0,random,100.0,0.36,0.68,0.17651641368865967,0.523166298866272,-1.0,-1.0,-1.0,-1.0,4104.9,8.127103166024556,0.43579386659010394,25.0,3.2188742103390995,0.9961756031850806,0.0001,4110.0
syn1,True,False,25.0,sa,100.0,0.51,0.68,0.31350177526474,0.5472292304039001,-1.0,-1.0,-1.0,-1.0,3384.78,7.424401009981908,0.8066358441444956,25.0,3.183100166845211,0.8447247009193241,0.0072,4110.0
syn1,True,False,25.0,subgraphx,100.0,0.45,0.47,0.3575077950954437,0.3263585567474365,-1.0,-1.0,-1.0,-1.0,9.24,1.9907367269862852,1.0,9.24,1.9907367269862852,1.0,0.193,4110.0
syn1,True,False,50.0,basic_gnnexplainer,100.0,0.33,0.63,0.20460376143455505,0.45381733775138855,-1.0,-1.0,-1.0,-1.0,249.76,3.4555882531990996,0.3017477834779795,38.28,2.7245096543700735,0.3134525794222958,5.2947,4110.0
syn1,True,False,50.0,distance,100.0,0.46,0.68,0.2582310140132904,0.4580099582672119,-1.0,-1.0,-1.0,-1.0,4053.49,8.17984190538191,0.07753128861174101,50.0,3.740428658100571,0.19340099206349204,0.0172,4110.0
syn1,True,False,50.0,ig,100.0,0.19,0.68,0.05245457962155342,0.546475350856781,-1.0,-1.0,-1.0,-1.0,4104.06,8.133763279122341,0.8034724727829671,50.0,3.7997539809753507,0.8247048124400408,0.2184,4110.0
syn1,True,False,50.0,occlusion,100.0,0.45,0.28,0.41507208347320557,0.1252976804971695,-1.0,-1.0,-1.0,-1.0,4108.95,8.311185367201626,0.8961034449511913,50.0,3.9113567640145215,0.906930706693218,0.5844,4110.0
