dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,f1_score,precision,recall,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,cc_ratio,time,number_of_edges
syn5,True,True,1.0,sa,100.0,0.612,0.6519999999999999,0.39554125666618345,0.43880624771118165,-1.0,-1.0,-1.0,-1.0,0.04153846153846154,0.27,0.022499999999999996,2745.868,7.206926420230151,0.6052765096015754,1.0,0.0,1.0,0.5,0.00418,3410.0
syn5,True,True,5.0,basic_gnnexplainer,100.0,0.33399999999999996,0.6519999999999999,0.22883178293704987,0.44146192669868467,-1.0,-1.0,-1.0,-1.0,0.22337450980392157,0.3987333333333333,0.15566666666666668,35.688,2.247305872063513,0.08020902633366385,5.0,1.5725597313157924,0.9833684062184813,0.3560238095238095,3.9775599999999995,3410.0
syn5,True,True,5.0,distance,100.0,0.526,0.6519999999999999,0.3504244923591614,0.435380220413208,-1.0,-1.0,-1.0,-1.0,0.2756764705882353,0.5202,0.189,3405.96,7.870185783245939,0.02521091729085611,5.0,1.553924806308665,0.7991253349216739,0.19360000000000002,0.01396,3410.0
syn5,True,True,5.0,gnnexplainer,100.0,0.358,0.6519999999999999,0.24988903105258942,0.4414288282394409,-1.0,-1.0,-1.0,-1.0,0.21267549019607843,0.38656666666666667,0.14733333333333332,35.688,2.2208567523649356,0.0861429909050867,5.0,1.5723939392794335,0.9833461235037367,0.36329206349206344,3.21638,3410.0
syn5,True,True,5.0,ig,100.0,0.594,0.63,0.40377970933914187,0.4266937553882599,-1.0,-1.0,-1.0,-1.0,0.21764999999999995,0.5425,0.13616666666666666,2579.692,6.898822751358421,0.4171181554478762,5.0,1.608445876862909,0.9693183903481728,0.2796396825396825,0.231,3410.0
syn5,True,True,5.0,occlusion,100.0,0.632,0.6519999999999999,0.4651621222496033,0.4398858606815338,-1.0,-1.0,-1.0,-1.0,0.25503627450980393,0.4448333333333333,0.17916666666666664,2169.0919999999996,6.443476365847165,0.5151812399789764,5.0,1.5590198854015878,0.749571691406522,0.30011428571428567,0.16577999999999998,3410.0
syn5,True,True,5.0,pagerank,100.0,0.58,0.6519999999999999,0.38617289662361143,0.4245810627937317,-1.0,-1.0,-1.0,-1.0,0.2210666666666666,0.5526666666666666,0.13816666666666666,406.008,4.136557629444547,0.0010164128857109663,5.0,1.6038129987636427,0.9280126193563039,0.25,0.020999999999999998,3410.0
syn5,True,True,5.0,pgexplainer,100.0,0.002,0.6519999999999999,-7.648926111869513e-06,0.4385336756706238,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2544.3,6.6928401238882715,0.0018375642335353645,5.0,1.585689734356691,0.8708677232352432,0.42715396825396834,47.08766,3410.0
syn5,True,True,5.0,pgmexplainer,100.0,0.476,0.6519999999999999,0.32987003922462466,0.4387068092823029,-1.0,-1.0,-1.0,-1.0,0.2202666666666666,0.5506666666666666,0.13766666666666666,64.164,3.87820291684356,0.6888479817939814,5.0,1.6071974287551822,0.9658740293723677,0.2792,6.2269,3410.0
syn5,True,True,5.0,random,100.0,0.01,0.6519999999999999,0.006952820904552936,0.4387795090675354,-1.0,-1.0,-1.0,-1.0,0.0028235294117647056,0.0048000000000000004,0.002,3405.69,7.940366868538311,0.4687721600682317,5.0,1.6094377934775121,0.9988763630553142,0.4988888888888889,8e-05,3410.0
syn5,True,True,5.0,sa,100.0,0.604,0.65,0.37600192427635193,0.4414781332015991,-1.0,-1.0,-1.0,-1.0,0.11119999999999997,0.27599999999999997,0.06966666666666667,2745.868,7.206926420230151,0.6052765096015754,5.0,1.607960736470056,0.9801396509192534,0.29833730158730154,0.00418,3410.0
syn5,True,True,10.0,basic_gnnexplainer,100.0,0.526,0.646,0.35672820806503297,0.4383593738079071,-1.0,-1.0,-1.0,-1.0,0.33045846434267484,0.3982230158730159,0.284,35.688,2.247305872063513,0.08020902633366385,10.0,2.0812384584831864,0.8764376752198728,0.24085601614587682,3.9775599999999995,3410.0
syn5,True,True,10.0,distance,100.0,0.62,0.65,0.4262285649776459,0.43746969699859617,-1.0,-1.0,-1.0,-1.0,0.3842312903470798,0.49403253968253963,0.316,3405.96,7.870185783245939,0.02521091729085611,10.0,2.2264159587831465,0.4470909018635026,0.12731075036075035,0.01396,3410.0
syn5,True,True,10.0,gnnexplainer,100.0,0.5119999999999999,0.654,0.35661972761154176,0.44469153881073,-1.0,-1.0,-1.0,-1.0,0.3260226323384218,0.3971984126984127,0.278,35.688,2.2208567523649356,0.0861429909050867,10.0,2.0595465421364545,0.8465311763293935,0.23777429547576606,3.21638,3410.0
syn5,True,True,10.0,ig,100.0,0.6199999999999999,0.5900000000000001,0.4279157340526581,0.3914709687232971,-1.0,-1.0,-1.0,-1.0,0.31403921568627446,0.5287999999999999,0.22349999999999998,2579.692,6.898822751358421,0.4171181554478762,10.0,2.294346688853641,0.9057390868601034,0.21338091353091354,0.231,3410.0
syn5,True,True,10.0,occlusion,100.0,0.6060000000000001,0.646,0.4307046115398407,0.4329518437385559,-1.0,-1.0,-1.0,-1.0,0.3018877041087567,0.36616428571428566,0.2585,2169.0919999999996,6.443476365847165,0.5151812399789764,10.0,2.219252816698763,0.6085267754058762,0.21120545010545005,0.16577999999999998,3410.0
syn5,True,True,10.0,pagerank,100.0,0.6519999999999999,0.586,0.43865575790405276,0.3691702544689178,-1.0,-1.0,-1.0,-1.0,0.3299084967320261,0.5593333333333332,0.23399999999999999,406.008,4.136557629444547,0.0010164128857109663,10.0,2.2495467963754754,0.5563170465538525,0.17568809523809525,0.020999999999999998,3410.0
syn5,True,True,10.0,pgexplainer,100.0,0.01,0.6519999999999999,0.0007384070398984477,0.4385286569595337,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2544.3,6.6928401238882715,0.0018375642335353645,10.0,2.2748231526182088,0.8470246049990517,0.4099881732646439,47.08766,3410.0
syn5,True,True,10.0,pgmexplainer,100.0,0.592,0.576,0.40497620701789855,0.3492413878440857,-1.0,-1.0,-1.0,-1.0,0.31926797385620914,0.5418666666666667,0.22633333333333336,64.164,3.87820291684356,0.6888479817939814,10.0,2.2966065548249404,0.9055868512368825,0.20416904761904764,6.2269,3410.0
syn5,True,True,10.0,random,100.0,0.014000000000000002,0.6519999999999999,0.010478601255454124,0.43890346884727477,-1.0,-1.0,-1.0,-1.0,0.004545454545454544,0.004999999999999999,0.004166666666666667,3405.69,7.940366868538311,0.4687721600682317,10.0,2.3025846880351044,0.99782200159875,0.4971052631578948,8e-05,3410.0
syn5,True,True,10.0,sa,100.0,0.6,0.656,0.3622033715248108,0.4480453848838806,-1.0,-1.0,-1.0,-1.0,0.16178052975576196,0.2667047619047619,0.11633333333333333,2745.868,7.206926420230151,0.6052765096015754,10.0,2.2867585976819926,0.9092158755273798,0.21993194583194584,0.00418,3410.0
syn5,True,True,15.0,basic_gnnexplainer,100.0,0.588,0.648,0.40521182417869567,0.43473203778266906,-1.0,-1.0,-1.0,-1.0,0.3858167268480312,0.39633390498390497,0.3788333333333333,35.688,2.247305872063513,0.08020902633366385,14.712,2.176263805165357,0.7280470044446767,0.16885222416789922,3.9775599999999995,3410.0
syn5,True,True,15.0,distance,100.0,0.654,0.6279999999999999,0.44180403351783754,0.4137990891933441,-1.0,-1.0,-1.0,-1.0,0.4393584476393172,0.4681337884337884,0.41566666666666663,3405.96,7.870185783245939,0.02521091729085611,15.0,2.619292590888199,0.4135651403572641,0.09572226662226663,0.01396,3410.0
syn5,True,True,15.0,gnnexplainer,100.0,0.5780000000000001,0.642,0.40703564286231997,0.43160714507102965,-1.0,-1.0,-1.0,-1.0,0.38591027815984336,0.40015037185037183,0.3755,35.688,2.2208567523649356,0.0861429909050867,14.712,2.1516644922449037,0.6887963600241106,0.16944697613375093,3.21638,3410.0
syn5,True,True,15.0,ig,100.0,0.638,0.612,0.4441533088684082,0.39857257902622223,-1.0,-1.0,-1.0,-1.0,0.4029142857142857,0.5028333333333334,0.3361666666666666,2579.692,6.898822751358421,0.4171181554478762,15.0,2.687013342084798,0.8430482676586466,0.1677688145188145,0.231,3410.0
syn5,True,True,15.0,occlusion,100.0,0.624,0.592,0.43762006163597106,0.3837996363639832,-1.0,-1.0,-1.0,-1.0,0.32391344867692695,0.33004919524919524,0.32083333333333336,2169.0919999999996,6.443476365847165,0.5151812399789764,15.0,2.6181171066633957,0.5760922647908008,0.1743157269477804,0.16577999999999998,3410.0
syn5,True,True,15.0,pagerank,100.0,0.6519999999999999,0.6519999999999999,0.43865575790405276,0.4140904605388641,-1.0,-1.0,-1.0,-1.0,0.43839999999999996,0.5479999999999999,0.36533333333333334,406.008,4.136557629444547,0.0010164128857109663,15.0,2.607270287865579,0.46314543206073866,0.12269444444444444,0.020999999999999998,3410.0
syn5,True,True,15.0,pgexplainer,100.0,0.014000000000000002,0.6519999999999999,0.002272138450643979,0.4387153148651123,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2544.3,6.6928401238882715,0.0018375642335353645,15.0,2.682243991738031,0.8396703023027738,0.40075203478339166,47.08766,3410.0
syn5,True,True,15.0,pgmexplainer,100.0,0.626,0.538,0.42428202629089357,0.3100242853164673,-1.0,-1.0,-1.0,-1.0,0.425,0.53125,0.35416666666666663,64.164,3.87820291684356,0.6888479817939814,14.99,2.6957083393061745,0.8835576102499003,0.14676496281496282,6.2269,3410.0
syn5,True,True,15.0,random,100.0,0.018000000000000002,0.6519999999999999,0.014376189233735204,0.43890346884727477,-1.0,-1.0,-1.0,-1.0,0.005037037037037036,0.004533333333333334,0.005666666666666665,3405.69,7.940366868538311,0.4687721600682317,15.0,2.708049333448486,0.9971137149021347,0.4951694946177705,8e-05,3410.0
syn5,True,True,15.0,sa,100.0,0.594,0.6519999999999999,0.3761985659599304,0.44776673913002013,-1.0,-1.0,-1.0,-1.0,0.2056076792772445,0.25541515151515154,0.17216666666666663,2745.868,7.206926420230151,0.6052765096015754,15.0,2.6706395696935554,0.860398773111287,0.18640809132388078,0.00418,3410.0
syn5,True,True,20.0,basic_gnnexplainer,100.0,0.62,0.558,0.4235421419143677,0.35667824149131777,-1.0,-1.0,-1.0,-1.0,0.4215706804527799,0.3999236591409966,0.45149999999999996,35.688,2.247305872063513,0.08020902633366385,19.18,2.1909120712079506,0.40988295684333415,0.13290012881937163,3.9775599999999995,3410.0
syn5,True,True,20.0,distance,100.0,0.6519999999999999,0.6060000000000001,0.43894659280776976,0.37931703925132754,-1.0,-1.0,-1.0,-1.0,0.46450176885250344,0.441570621045621,0.493,3405.96,7.870185783245939,0.02521091729085611,20.0,2.8950992956968555,0.3731521127116855,0.07853342910959009,0.01396,3410.0
syn5,True,True,20.0,gnnexplainer,100.0,0.624,0.5599999999999999,0.43061352968215943,0.3571289360523224,-1.0,-1.0,-1.0,-1.0,0.4218945870437179,0.4010267281308303,0.45050000000000007,35.688,2.2208567523649356,0.0861429909050867,19.18,2.167424976585452,0.3842529733189012,0.13075566570841102,3.21638,3410.0
syn5,True,True,20.0,ig,100.0,0.6479999999999999,0.588,0.4533546566963196,0.3808566004037857,-1.0,-1.0,-1.0,-1.0,0.4391576750785446,0.4790009657009657,0.4058333333333334,2579.692,6.898822751358421,0.4171181554478762,19.988,2.9564589193338477,0.7635264093530068,0.15013900689094187,0.231,3410.0
syn5,True,True,20.0,occlusion,100.0,0.628,0.556,0.4319454669952393,0.3524327278137207,-1.0,-1.0,-1.0,-1.0,0.32881341424661825,0.30255477435361333,0.36533333333333334,2169.0919999999996,6.443476365847165,0.5151812399789764,20.0,2.9066354524610247,0.5637481493673454,0.1555238655679583,0.16577999999999998,3410.0
syn5,True,True,20.0,pagerank,100.0,0.6519999999999999,0.55,0.43865575790405276,0.3265072762966156,-1.0,-1.0,-1.0,-1.0,0.4731936758893281,0.5199818181818181,0.4341666666666667,406.008,4.136557629444547,0.0010164128857109663,20.0,2.8553986133913054,0.33102679003707136,0.10272525252525253,0.020999999999999998,3410.0
syn5,True,True,20.0,pgexplainer,100.0,0.014000000000000002,0.6519999999999999,0.0028714053449220957,0.4387436807155609,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2544.3,6.6928401238882715,0.0018375642335353645,20.0,2.9723007251753355,0.8318261162074292,0.3959069210005014,47.08766,3410.0
syn5,True,True,20.0,pgmexplainer,100.0,0.642,0.396,0.43226473927497866,0.19146862924098967,-1.0,-1.0,-1.0,-1.0,0.476,0.5236,0.43633333333333335,64.164,3.87820291684356,0.6888479817939814,19.895999999999997,2.9720749513799674,0.857647838832307,0.12380160672660674,6.2269,3410.0
syn5,True,True,20.0,random,100.0,0.02,0.6519999999999999,0.01444266252219677,0.43889997005462644,-1.0,-1.0,-1.0,-1.0,0.0055,0.004399999999999999,0.007333333333333333,3405.69,7.940366868538311,0.4687721600682317,20.0,2.9957307552204333,0.9962578622261613,0.4935944851734326,8e-05,3410.0
syn5,True,True,20.0,sa,100.0,0.606,0.656,0.38262745141983034,0.44298548102378843,-1.0,-1.0,-1.0,-1.0,0.2229633318694188,0.2426037296037296,0.2065,2745.868,7.206926420230151,0.6052765096015754,20.0,2.9372888688302248,0.7874507188831951,0.16580642481014,0.00418,3410.0
syn5,True,True,25.0,basic_gnnexplainer,100.0,0.638,0.43200000000000005,0.4343269824981689,0.24127665162086487,-1.0,-1.0,-1.0,-1.0,0.4370880313845348,0.40000164214459205,0.4923333333333334,35.688,2.247305872063513,0.08020902633366385,23.11,2.2019838273509302,0.23423595240223002,0.11087895072014778,3.9775599999999995,3410.0
syn5,True,True,25.0,distance,100.0,0.6519999999999999,0.51,0.43865575790405276,0.2965532004833221,-1.0,-1.0,-1.0,-1.0,0.46066210999540613,0.4028293174489768,0.5415,3405.96,7.870185783245939,0.02521091729085611,25.0,3.1092874948556872,0.3173561411380582,0.06571969490179881,0.01396,3410.0
syn5,True,True,25.0,gnnexplainer,100.0,0.638,0.442,0.4433805048465729,0.2537760674953461,-1.0,-1.0,-1.0,-1.0,0.4368118650171864,0.39977716580879524,0.4923333333333333,35.688,2.2208567523649356,0.0861429909050867,23.11,2.1783689826901744,0.2184479836415067,0.10751799190621769,3.21638,3410.0
syn5,True,True,25.0,ig,100.0,0.654,0.5660000000000001,0.4572684943675995,0.3533123642206192,-1.0,-1.0,-1.0,-1.0,0.46100544538475574,0.44190084572290456,0.48216666666666674,2579.692,6.898822751358421,0.4171181554478762,24.918,3.153048008383872,0.6998637265795854,0.13842768264213615,0.231,3410.0
syn5,True,True,25.0,occlusion,100.0,0.628,0.524,0.43210711479187014,0.32181383967399596,-1.0,-1.0,-1.0,-1.0,0.32150554579863033,0.2818264027183687,0.38449999999999995,2169.0919999999996,6.443476365847165,0.5151812399789764,24.834,3.124720440578365,0.5570297999392265,0.14449767215225442,0.16577999999999998,3410.0
syn5,True,True,25.0,pagerank,100.0,0.6519999999999999,0.442,0.43865575790405276,0.23111954629421233,-1.0,-1.0,-1.0,-1.0,0.512,0.49230769230769234,0.5333333333333333,406.008,4.136557629444547,0.0010164128857109663,25.0,3.0344524415649494,0.29962840399603735,0.08403674103674104,0.020999999999999998,3410.0
syn5,True,True,25.0,pgexplainer,100.0,0.018000000000000002,0.6519999999999999,0.004254778963513672,0.4386345863342285,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2544.3,6.6928401238882715,0.0018375642335353645,25.0,3.197528444264922,0.8305491037910293,0.3932470296538437,47.08766,3410.0
syn5,True,True,25.0,pgmexplainer,100.0,0.648,0.3,0.4351797878742218,0.11954472437500954,-1.0,-1.0,-1.0,-1.0,0.50104,0.4821538461538461,0.5215,64.164,3.87820291684356,0.6888479817939814,24.630000000000003,3.1763729854647833,0.8399457267821735,0.10003587590599976,6.2269,3410.0
syn5,True,True,25.0,random,100.0,0.026000000000000002,0.6519999999999999,0.01801462983712554,0.43866323232650756,-1.0,-1.0,-1.0,-1.0,0.00563063063063063,0.00417,0.008666666666666666,3405.69,7.940366868538311,0.4687721600682317,25.0,3.2188734621883355,0.995268121084551,0.4921977110301413,8e-05,3410.0
syn5,True,True,25.0,sa,100.0,0.61,0.656,0.3839890778064728,0.44113547205924986,-1.0,-1.0,-1.0,-1.0,0.2330003862293517,0.22304389678948505,0.24416666666666664,2745.868,7.206926420230151,0.6052765096015754,24.990000000000002,3.1365988862121457,0.7566231534050498,0.15574369726420806,0.00418,3410.0
syn5,True,True,50.0,basic_gnnexplainer,100.0,0.65,0.066,0.4367162823677063,0.01980667458847165,-1.0,-1.0,-1.0,-1.0,0.4533831073410221,0.4000185469252576,0.554,35.688,2.247305872063513,0.08020902633366385,33.428,2.2347269010223636,0.08022606434252215,0.07737862921252857,3.9775599999999995,3410.0
syn5,True,True,50.0,distance,100.0,0.6519999999999999,0.184,0.43865575790405276,0.05946186613291502,-1.0,-1.0,-1.0,-1.0,0.3323515974966117,0.23014010273145247,0.6,3405.96,7.870185783245939,0.02521091729085611,50.0,3.7675461143971383,0.21277104289580479,0.034030640488306806,0.01396,3410.0
syn5,True,True,50.0,gnnexplainer,100.0,0.6519999999999999,0.074,0.43879825472831724,0.03385092429816723,-1.0,-1.0,-1.0,-1.0,0.4530740679894018,0.3997548366334084,0.5538333333333334,35.688,2.2208567523649356,0.0861429909050867,33.428,2.2095175145622554,0.08615862885201733,0.07729917701032554,3.21638,3410.0
syn5,True,True,50.0,ig,100.0,0.658,0.5439999999999999,0.4606574773788452,0.32360446378588675,-1.0,-1.0,-1.0,-1.0,0.36389944174927863,0.2771002465644631,0.5516666666666665,2579.692,6.898822751358421,0.4171181554478762,47.756,3.678269847512113,0.46329301053231386,0.11236435448367077,0.231,3410.0
syn5,True,True,50.0,occlusion,100.0,0.64,0.358,0.4293938934803009,0.20666750520467758,-1.0,-1.0,-1.0,-1.0,0.29221984401417117,0.24135135683603473,0.41100000000000003,2169.0919999999996,6.443476365847165,0.5151812399789764,45.67999999999999,3.711855735889016,0.5368913056601539,0.11018220131036442,0.16577999999999998,3410.0
syn5,True,True,50.0,pagerank,100.0,0.6519999999999999,0.092,0.43865575790405276,0.02993882829323411,-1.0,-1.0,-1.0,-1.0,0.39497581792318626,0.29215384615384615,0.6095,406.008,4.136557629444547,0.0010164128857109663,50.0,3.474815914788956,0.07007406647315091,0.044260325320920293,0.020999999999999998,3410.0
syn5,True,True,50.0,pgexplainer,100.0,0.022,0.6519999999999999,0.005516798712778837,0.43853515982627866,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2544.3,6.6928401238882715,0.0018375642335353645,50.0,3.897440397739802,0.8207950750217725,0.3807670251620296,47.08766,3410.0
syn5,True,True,50.0,pgmexplainer,100.0,0.6519999999999999,0.08,0.4386578381061554,-0.000613388791680336,-1.0,-1.0,-1.0,-1.0,0.42363094150455494,0.33503041314408655,0.5955,64.164,3.87820291684356,0.6888479817939814,43.532,3.663201699494807,0.763611426572947,0.05949422837705933,6.2269,3410.0
syn5,True,True,50.0,random,100.0,0.038,0.6519999999999999,0.028133271634578703,0.43925943970680237,-1.0,-1.0,-1.0,-1.0,0.006932980786180151,0.004302993197278912,0.017833333333333333,3405.69,7.940366868538311,0.4687721600682317,50.0,3.912013621067037,0.9906287982679018,0.4843102843408511,8e-05,3410.0
syn5,True,True,50.0,sa,100.0,0.61,0.6519999999999999,0.38436973094940186,0.4490860104560852,-1.0,-1.0,-1.0,-1.0,0.17631006795578144,0.1356586002093365,0.26749999999999996,2745.868,7.206926420230151,0.6052765096015754,48.839999999999996,3.714648167780404,0.6252881450430487,0.1259788824253702,0.00418,3410.0
syn5,True,True,100.0,basic_gnnexplainer,100.0,0.6519999999999999,0.0,0.43865578770637514,0.0,-1.0,-1.0,-1.0,-1.0,0.4539467755876201,0.3999008547798326,0.5589999999999999,35.688,2.247305872063513,0.08020902633366385,35.688,2.247305872063513,0.08020902633366385,0.07503304459837974,3.9775599999999995,3410.0
syn5,True,True,100.0,distance,100.0,0.6519999999999999,0.026000000000000002,0.43865575790405276,0.0017325496301054955,-1.0,-1.0,-1.0,-1.0,0.1947379867668974,0.11592890540037379,0.6093333333333334,3405.96,7.870185783245939,0.02521091729085611,100.0,4.429145145747452,0.1469208178687938,0.01725017227222829,0.01396,3410.0
syn5,True,True,100.0,gnnexplainer,100.0,0.6519999999999999,0.0,0.43865575790405276,0.0,-1.0,-1.0,-1.0,-1.0,0.4539467755876201,0.3999008547798326,0.5589999999999999,35.688,2.2208567523649356,0.0861429909050867,35.688,2.2208567523649356,0.0861429909050867,0.07503304459837974,3.21638,3410.0
syn5,True,True,100.0,ig,100.0,0.658,0.542,0.4606176376342773,0.3202624823898077,-1.0,-1.0,-1.0,-1.0,0.2706546147248393,0.19443073018079002,0.5585,2579.692,6.898822751358421,0.4171181554478762,87.64,4.149661298474032,0.4226583985517138,0.09963393982659628,0.231,3410.0
syn5,True,True,100.0,occlusion,100.0,0.646,0.286,0.43311522006988523,0.17999045439064504,-1.0,-1.0,-1.0,-1.0,0.2669332129472045,0.22050638070676182,0.4136666666666667,2169.0919999999996,6.443476365847165,0.5151812399789764,78.888,4.1757014264716314,0.5185458991434594,0.0971040656556198,0.16577999999999998,3410.0
syn5,True,True,100.0,pagerank,100.0,0.6519999999999999,0.0,0.43865575790405276,-0.00018987214425578714,-1.0,-1.0,-1.0,-1.0,0.23726407544159045,0.1473587501007608,0.61,406.008,4.136557629444547,0.0010164128857109663,99.676,3.774846374483387,0.017709700831540894,0.022551778815795613,0.020999999999999998,3410.0
syn5,True,True,100.0,pgexplainer,100.0,0.031999999999999994,0.6519999999999999,0.007087075244635343,0.4378900647163391,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2544.3,6.6928401238882715,0.0018375642335353645,100.0,4.594752372663791,0.7881830123766574,0.3720366373633396,47.08766,3410.0
syn5,True,True,100.0,pgmexplainer,100.0,0.6519999999999999,0.012,0.43865575790405276,-0.005899001331999898,-1.0,-1.0,-1.0,-1.0,0.3817912240117167,0.2933393888134501,0.6098333333333333,64.164,3.87820291684356,0.6888479817939814,59.864,3.85518210960392,0.6974794287997321,0.047314078535163576,6.2269,3410.0
syn5,True,True,100.0,random,100.0,0.068,0.6519999999999999,0.05113430768251419,0.4398014545440674,-1.0,-1.0,-1.0,-1.0,0.007923530303805533,0.004444190590950532,0.0365,3405.69,7.940366868538311,0.4687721600682317,100.0,4.605132865750295,0.9811241223448814,0.4679419557948347,8e-05,3410.0
syn5,True,True,100.0,sa,100.0,0.61,0.658,0.384371417760849,0.4575604677200317,-1.0,-1.0,-1.0,-1.0,0.13795719581692625,0.10218570305090384,0.27149999999999996,2745.868,7.206926420230151,0.6052765096015754,92.96000000000001,4.2856780481667105,0.6117981164720188,0.1057365511929372,0.00418,3410.0
syn6,False,False,1.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.028000000000000004,0.624,0.029035442136228086,0.5922281622886658,0.07733333333333334,0.23199999999999998,0.046400000000000004,264.184,3.449039601871096,0.2582501344098578,1.0,0.0,1.0,0.5,3.51404,3948.0
syn6,False,False,1.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.002,0.624,0.01814056858420372,0.5915562391281128,0.29866666666666675,0.8960000000000001,0.17919999999999997,3809.37,8.119048187741125,0.06920647108843532,1.0,0.0,1.0,0.5,0.01422,3948.0
syn6,False,False,1.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.026000000000000002,0.63,0.025193372368812562,0.5947777986526489,0.07266666666666668,0.21800000000000003,0.04360000000000001,264.184,3.455788282774871,0.25629319974631637,1.0,0.0,1.0,0.5,3.2640599999999997,3948.0
syn6,False,False,1.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.5359999999999999,0.624,0.5169341325759887,0.5793910264968872,0.22800000000000004,0.6839999999999999,0.13679999999999998,3422.3239999999996,7.51982705881572,0.37687203631948096,1.0,0.0,1.0,0.5,0.16266,3948.0
syn6,False,False,1.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.1,0.624,0.09263609312474727,0.5649319291114807,0.04733333333333334,0.142,0.0284,3946.7400000000002,8.263987235053005,0.9621776876643144,1.0,0.0,1.0,0.5,0.67834,3948.0
syn6,False,False,1.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.22800000000000004,0.642,0.20569635927677155,0.5985074162483215,0.3333333333333335,1.0,0.19999999999999996,3041.716,6.490652819542584,0.0010067528778716834,1.0,0.0,1.0,0.5,0.02024,3948.0
syn6,False,False,1.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.002,0.624,0.0018659331370145082,0.5914520263671875,0.003333333333333334,0.01,0.0020000000000000005,745.608,5.406759545050969,0.007779851733339391,1.0,0.0,1.0,0.5,124.36366000000001,3948.0
syn6,False,False,1.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.174,0.602,0.1699860915541649,0.5550125122070313,0.2206666666666667,0.662,0.1324,809.48,6.036939699236147,0.27988520274101186,1.0,0.0,1.0,0.5,4.20294,3948.0
syn6,False,False,1.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.624,0.00015297913341782987,0.5915562391281128,0.0013333333333333335,0.004,0.0008,3942.996,8.086956629355731,0.45984783508656396,1.0,0.0,1.0,0.5,0.0001,3948.0
syn6,False,False,1.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.3,0.624,0.3522251591086388,0.5915562272071838,0.10200000000000002,0.306,0.0612,3582.22,7.845252123166352,0.8254289414583662,1.0,0.0,1.0,0.5,0.0036199999999999995,3948.0
syn6,False,False,1.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.16,0.63,0.16550451517105103,0.5576526522636414,0.2733333333333334,0.82,0.16399999999999998,6.36,1.745893485068706,1.0,1.0,0.0,1.0,0.5,64.2504,3948.0
syn6,False,False,5.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.11600000000000002,0.6100000000000001,0.11363208442926406,0.5747675895690918,0.21480000000000002,0.22146666666666665,0.2096,264.184,3.449039601871096,0.2582501344098578,5.0,1.5950005486516383,0.9884505804605579,0.34730952380952373,3.51404,3948.0
syn6,False,False,5.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.05600000000000001,0.6060000000000001,0.09531907886266708,0.5682366490364075,0.7583777777777778,0.8152666666666667,0.7163999999999998,3809.37,8.119048187741125,0.06920647108843532,5.0,1.5440401871993659,0.5506770833333337,0.19886666666666666,0.01422,3948.0
syn6,False,False,5.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.10600000000000001,0.622,0.10487580299377441,0.5828939795494079,0.20856666666666665,0.21589999999999998,0.2028,264.184,3.455788282774871,0.25629319974631637,5.0,1.5868855505122337,0.9826983530672102,0.3503222222222222,3.2640599999999997,3948.0
syn6,False,False,5.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.5940000000000001,0.61,0.5341555416584015,0.5423346996307373,0.3722222222222221,0.4766666666666667,0.30720000000000003,3422.3239999999996,7.51982705881572,0.37687203631948096,5.0,1.5951961822923084,0.8278121369731597,0.33544285714285715,0.16266,3948.0
syn6,False,False,5.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.144,0.58,0.12489840127527714,0.5361729681491851,0.05640000000000002,0.056400000000000006,0.056400000000000006,3946.7400000000002,8.263987235053005,0.9621776876643144,5.0,1.608636572087401,0.9824775794449137,0.333531746031746,0.67834,3948.0
