dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,time,number_of_edges,mask_sparsity_init,non_zero_values_init
citeseer,True,False,0.7,ig,100.0,0.40599999999999997,0.013999999999999999,0.5876704096794129,0.19536052793264388,-1.0,-1.0,-1.0,-1.0,0.8603576421737671,1735.895,0.32298,12431.0,0.540483307859384,5712.2519999999995
citeseer,True,False,0.7,occlusion,100.0,0.8009999999999999,0.001,0.7016282975673676,0.06340617276728153,-1.0,-1.0,-1.0,-1.0,0.9933792293071747,82.303,0.97862,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.7,pagerank,100.0,0.43600000000000005,0.020999999999999998,0.5929177463054657,0.2019261971116066,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,0.8602000000000001,12431.0,0.00010288794143669578,12429.721000000001
citeseer,True,False,0.7,pgmexplainer,100.0,0.688,0.01,0.6841296792030335,0.03563345484435558,-1.0,-1.0,-1.0,-1.0,0.9859050393104554,175.214,27.876029999999997,12431.0,0.9859050760196286,175.214
citeseer,True,False,0.7,random,100.0,0.162,0.604,0.40289878845214844,0.6654524981975556,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,True,False,0.7,sa,100.0,0.499,0.17,0.5467516720294953,0.19474173635244368,-1.0,-1.0,-1.0,-1.0,0.9039030373096466,1194.5819999999999,0.04155,12431.0,0.6906088810232482,3846.0409999999997
citeseer,True,False,0.99,basic_gnnexplainer,100.0,0.20700000000000002,0.351,0.33660282790660856,0.4919592946767807,-1.0,-1.0,-1.0,-1.0,0.9965482175350189,42.909000000000006,3.6998599999999997,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.99,distance,100.0,0.20099999999999998,0.043,0.5328283488750458,0.26961266696453096,-1.0,-1.0,-1.0,-1.0,0.9930459260940552,86.447,0.8357699999999999,12431.0,0.4979181883999681,6241.379
citeseer,True,False,0.99,gnnexplainer,100.0,0.617,0.16699999999999998,0.6201671957969666,0.45205467343330386,-1.0,-1.0,-1.0,-1.0,0.9965482175350189,42.909000000000006,3.68232,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.99,gradcam,100.0,0.238,0.018,0.5117885559797287,0.2926191657781601,-1.0,-1.0,-1.0,-1.0,0.9966721296310425,41.369,0.0049099999999999994,12431.0,0.8809815783122842,1479.518
citeseer,True,False,0.99,ig,100.0,0.40499999999999997,0.018,0.5799071609973907,0.2035500854253769,-1.0,-1.0,-1.0,-1.0,0.9936996698379517,78.32000000000001,0.32072,12431.0,0.540483307859384,5712.2519999999995
citeseer,True,False,0.99,occlusion,100.0,0.805,0.001,0.7030109405517578,0.0630645889788866,-1.0,-1.0,-1.0,-1.0,0.9965482175350189,42.909000000000006,0.9942500000000001,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.99,pagerank,100.0,0.43600000000000005,0.020999999999999998,0.5912111818790435,0.20488827377557756,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,0.82742,12431.0,0.00010288794143669578,12429.721000000001
citeseer,True,False,0.99,pgmexplainer,100.0,0.679,0.011,0.6618566989898682,0.05360260233283043,-1.0,-1.0,-1.0,-1.0,0.9951217293739318,60.64200000000001,27.41511,12431.0,0.9859050760196286,175.214
citeseer,True,False,0.99,random,100.0,0.10700000000000001,0.7979999999999999,0.21319424659013747,0.707404613494873,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,True,False,0.99,sa,100.0,0.49800000000000005,0.172,0.5417064011096955,0.1998787596821785,-1.0,-1.0,-1.0,-1.0,0.9940252065658569,74.273,0.036809999999999996,12431.0,0.6906088810232482,3846.0409999999997
citeseer,True,False,0.997,basic_gnnexplainer,100.0,0.18,0.40800000000000003,0.2780836820602417,0.5301480293273926,-1.0,-1.0,-1.0,-1.0,0.9981625795364379,22.841,3.8127299999999997,12431.0,0.9933792132571797,82.303
