dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,time,number_of_edges,mask_sparsity_init,non_zero_values_init
cornell,True,False,0.7,pgmexplainer,100.0,0.659,0.026000000000000002,0.6440307199954987,0.03915232158033177,-1.0,-1.0,-1.0,-1.0,0.7377014756202698,193.31400000000002,353.36,5.454129232021299,0.44575623606017584,193.31400000000002,5.056805441637821,0.5638700661198432,1.22837,737.0,0.5205427408412483,353.36
cornell,True,False,0.7,random,100.0,0.184,0.529,0.3867152839899063,0.6173294484615326,-1.0,-1.0,-1.0,-1.0,0.7001356482505798,221.0,735.26,6.407852549897671,0.4430649651106364,221.0,5.3929261571424005,0.8168099050016838,0.0001,737.0,0.0023609226594301113,735.26
cornell,True,False,0.7,sa,100.0,0.31100000000000005,0.351,0.3218570247292519,0.3659753352403641,-1.0,-1.0,-1.0,-1.0,0.7183106780052185,207.60500000000002,572.2090000000001,5.896110425453616,0.5786181755024693,207.60500000000002,5.158248490014128,0.6383020192776637,0.00261,737.0,0.2235970149253732,572.2090000000001
cornell,True,False,0.99,basic_gnnexplainer,100.0,0.08222222222222222,0.58,0.10638284848795997,0.5951593849394057,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,205.88111111111112,4.189608219022501,0.6018789634280844,7.0,1.8642373929689302,0.9489143199865389,4.082177777777778,737.0,0.7206497813960497,205.88111111111112
cornell,True,False,0.99,distance,100.0,0.4,0.13599999999999998,0.42956154942512514,0.3455546021461487,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,730.822,6.402864870586515,0.15693497346938773,7.0,1.8605063479534203,0.6079311904761899,0.01308,737.0,0.008382632293080018,730.822
cornell,True,False,0.99,gnnexplainer,100.0,0.576,0.499,0.5461429357528687,0.5912391602993011,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,207.35999999999999,3.707873515370167,0.10697970405647166,7.0,1.4906532684030052,0.5882897882651774,4.12901,737.0,0.7186431478968789,207.35999999999999
cornell,True,False,0.99,gradcam,100.0,0.45999999999999996,0.075,0.5458402663469315,0.21861928105354309,-1.0,-1.0,-1.0,-1.0,0.9905794262886047,6.9430000000000005,381.11,4.858071624275938,0.14348748241862858,6.9430000000000005,1.7684666594226024,0.4027638916830747,0.00366,737.0,0.4828900949796477,381.11
cornell,True,False,0.99,ig,100.0,0.404,0.033,0.49556205570697787,0.18081944733858107,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,699.365,6.2678386607512655,0.19223807445823451,7.0,1.865542909429332,0.5352184182199387,0.11944999999999999,737.0,0.05106512890094985,699.365
cornell,True,False,0.99,occlusion,100.0,0.784,0.049,0.672294807434082,0.1603241056203842,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,207.35999999999999,4.716456818647462,0.673258368764923,7.0,1.926256204870052,0.6928285044063287,0.24864000000000003,737.0,0.7186431478968789,207.35999999999999
cornell,True,False,0.99,pagerank,100.0,0.43000000000000005,0.126,0.5331444054841995,0.22063248008489608,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,708.824,5.5641024750491725,0.001082210048688875,7.0,1.9081392054884254,0.5659634309847472,0.01636,737.0,0.038230664857530516,708.824
cornell,True,False,0.99,random,100.0,0.08,0.704,0.22332758456468582,0.6648086249828339,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,735.26,6.407852549897671,0.4430649651106364,7.0,1.9459053017132646,0.9925788838145853,0.0001,737.0,0.0023609226594301113,735.26
cornell,True,False,0.99,sa,100.0,0.273,0.386,0.28318466544151305,0.41291060447692873,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,572.2090000000001,5.896110427906897,0.5786181763226578,7.0,1.933210100083933,0.9328373715736731,0.00287,737.0,0.2235970149253732,572.2090000000001
cornell,True,False,0.997,gnnexplainer,100.0,0.546,0.641,0.5020834833383561,0.650714886188507,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,207.35999999999999,3.7056082237503745,0.1099287799454028,2.0,0.5292093992323434,0.6539074703776877,3.6969900000000004,737.0,0.7186431478968789,207.35999999999999
cornell,True,False,0.997,ig,100.0,0.227,0.16299999999999998,0.2981912910938263,0.3870111584663391,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,699.365,6.267838659723586,0.19223807446716906,2.0,0.6747486131588154,0.7435547952199897,0.14041,737.0,0.05106512890094985,699.365
cornell,True,False,0.997,occlusion,100.0,0.579,0.227,0.5531161069869995,0.3595911055803299,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,207.35999999999999,4.716456818647462,0.673258368764923,2.0,0.6781944166463452,0.8096348057106603,0.25083,737.0,0.7186431478968789,207.35999999999999
cornell,True,False,0.997,pagerank,100.0,0.281,0.175,0.33300322443246844,0.3640682965517044,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,708.824,5.5641024750491725,0.001082210048688875,2.0,0.6850537314766898,0.8012763934435118,0.01557,737.0,0.038230664857530516,708.824
cornell,True,False,0.997,random,100.0,0.082,0.708,0.21794121712446213,0.6656125128269196,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,735.26,6.407852549897671,0.4430649651106364,2.0,0.6931466939482414,0.9986412932393298,0.0001,737.0,0.0023609226594301113,735.26
cornell,True,True,0.0,basic_gnnexplainer,100.0,0.709,0.213,0.6660837352275848,0.08643595515750349,-1.0,-1.0,-1.0,-1.0,0.7186430871486664,207.35999999999999,207.35999999999999,4.205688833157033,0.6004382253051078,207.35999999999999,4.205688833157033,0.6004382253051078,4.12011,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.0,distance,100.0,0.709,0.213,0.6660837352275848,0.08643596116453409,-1.0,-1.0,-1.0,-1.0,0.008382612001150846,730.822,730.822,6.402864870586515,0.15693497346938773,730.822,6.402864870586515,0.15693497346938773,0.014360000000000001,737.0,0.008382632293080018,730.822
cornell,True,True,0.0,gnnexplainer,100.0,0.709,0.014000000000000002,0.6660837352275848,-0.11353498138487339,-1.0,-1.0,-1.0,-1.0,0.7186430871486664,207.35999999999999,207.35999999999999,3.7032497284384975,0.09908194548698378,207.35999999999999,3.7032497284384975,0.09908194548698378,3.6903999999999995,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.0,gradcam,100.0,0.705,0.21200000000000002,0.6627445936203002,0.0849281215108931,-1.0,-1.0,-1.0,-1.0,0.48289012908935547,381.11,381.11,4.858071628369013,0.1434874825042754,381.11,4.858071628369013,0.1434874825042754,0.00426,737.0,0.4828900949796477,381.11
cornell,True,True,0.0,ig,100.0,0.713,0.207,0.6680095374584198,0.07937122527509928,-1.0,-1.0,-1.0,-1.0,0.05106512261554599,699.365,699.365,6.267838660507737,0.19223807448155336,699.365,6.267838660507737,0.19223807448155336,0.12969999999999998,737.0,0.05106512890094985,699.365
cornell,True,True,0.0,occlusion,100.0,0.709,0.213,0.6660837411880494,0.08643596074543894,-1.0,-1.0,-1.0,-1.0,0.7186430871486664,207.35999999999999,207.35999999999999,4.7164568186670595,0.6732583687582342,207.35999999999999,4.7164568186670595,0.6732583687582342,0.26488,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.0,pagerank,100.0,0.709,0.213,0.6660837352275848,0.08643596116453409,-1.0,-1.0,-1.0,-1.0,0.03823065795004368,708.824,708.824,5.5641024750491725,0.001082210048688875,708.824,5.5641024750491725,0.001082210048688875,0.01682,737.0,0.038230664857530516,708.824
cornell,True,True,0.0,pgmexplainer,100.0,0.709,0.213,0.6660837352275848,0.08605520720593632,-1.0,-1.0,-1.0,-1.0,0.5205427557229996,353.36,353.36,5.454129232021299,0.44575623606017584,353.36,5.454129232021299,0.44575623606017584,1.21206,737.0,0.5205427408412483,353.36
cornell,True,True,0.0,random,100.0,0.709,0.242,0.6653137147426605,0.1182488638907671,-1.0,-1.0,-1.0,-1.0,0.0023609115043655036,735.26,735.26,6.407852549897671,0.4430649651106364,735.26,6.407852549897671,0.4430649651106364,0.0001,737.0,0.0023609226594301113,735.26
cornell,True,True,0.0,sa,100.0,0.469,0.351,0.3732860699295998,0.2603864654898643,-1.0,-1.0,-1.0,-1.0,0.22359702065587045,572.2090000000001,572.2090000000001,5.896110425453616,0.5786181755024693,572.2090000000001,5.896110425453616,0.5786181755024693,0.0027099999999999997,737.0,0.2235970149253732,572.2090000000001
cornell,True,True,0.7,basic_gnnexplainer,100.0,0.536,0.195,0.46500083804130554,0.07288514990359544,-1.0,-1.0,-1.0,-1.0,0.8096458375453949,140.291,207.35999999999999,4.207864895742376,0.6072040992124415,140.291,3.9672476157722443,0.6079347782238297,4.07391,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.7,distance,100.0,0.7110000000000001,0.16499999999999998,0.6669438660144806,0.03919904343783855,-1.0,-1.0,-1.0,-1.0,0.7001356482505798,221.0,730.822,6.402864870586515,0.15693497346938773,221.0,5.297883831506914,0.20871221428571413,0.01409,737.0,0.008382632293080018,730.822
cornell,True,True,0.7,gnnexplainer,100.0,0.675,0.019,0.6412576615810395,-0.10964282751083373,-1.0,-1.0,-1.0,-1.0,0.8096458375453949,140.291,207.35999999999999,3.716750780888785,0.12183334667861481,140.291,3.4866424683110617,0.12520423758728735,4.08692,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.7,gradcam,100.0,0.71,0.019,0.6646660149097443,-0.10832561030983925,-1.0,-1.0,-1.0,-1.0,0.7846376717090606,158.722,381.11,4.858071650950907,0.14348748243707526,158.722,4.301840744851967,0.16065829915903757,0.0056,737.0,0.4828900949796477,381.11
cornell,True,True,0.7,ig,100.0,0.708,0.134,0.644926655292511,0.00865766966016963,-1.0,-1.0,-1.0,-1.0,0.7079063534736634,215.273,699.365,6.2678386607512655,0.19223807445823451,215.273,5.184303968123002,0.2562906622396435,0.11957999999999999,737.0,0.05106512890094985,699.365
cornell,True,True,0.7,occlusion,100.0,0.744,0.037,0.6882948994636535,-0.08887513466179371,-1.0,-1.0,-1.0,-1.0,0.8096458375453949,140.291,207.35999999999999,4.716456818647462,0.673258368764923,140.291,4.475483355674794,0.6740974354194795,0.24664000000000003,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.7,pagerank,100.0,0.709,0.209,0.6660837352275848,0.0822312843054533,-1.0,-1.0,-1.0,-1.0,0.7001356482505798,221.0,708.824,5.5641024750491725,0.001082210048688875,221.0,5.231484920678682,0.24328006374758687,0.01562,737.0,0.038230664857530516,708.824
cornell,True,True,0.7,pgmexplainer,100.0,0.7070000000000001,0.182,0.6620440244674682,0.054417003388516606,-1.0,-1.0,-1.0,-1.0,0.7377014756202698,193.31400000000002,353.36,5.454129232021299,0.44575623606017584,193.31400000000002,5.056805441637821,0.5638700661198432,1.1956099999999998,737.0,0.5205427408412483,353.36
cornell,True,True,0.7,random,100.0,0.262,0.43,0.15407055765390396,0.3664229303598404,-1.0,-1.0,-1.0,-1.0,0.7001356482505798,221.0,735.26,6.407852549897671,0.4430649651106364,221.0,5.3929261571424005,0.8168099050016838,0.0001,737.0,0.0023609226594301113,735.26
cornell,True,True,0.7,sa,100.0,0.458,0.45099999999999996,0.3540821626782417,0.38128013759851453,-1.0,-1.0,-1.0,-1.0,0.7183106780052185,207.60500000000002,572.2090000000001,5.896110425453616,0.5786181755024693,207.60500000000002,5.158248490014128,0.6383020192776637,0.00266,737.0,0.2235970149253732,572.2090000000001
cornell,True,True,0.99,basic_gnnexplainer,100.0,0.30100000000000005,0.5740000000000001,0.18145525678992272,0.5156801789999008,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,207.35999999999999,4.21120414756912,0.6119284067225165,7.0,1.8709162778965365,0.9542892149215841,4.53168,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.99,distance,100.0,0.47000000000000003,0.067,0.36119159758090974,-0.04922609329223633,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,730.822,6.402864870586515,0.15693497346938773,7.0,1.8605063479534203,0.6079311904761899,0.01377,737.0,0.008382632293080018,730.822
cornell,True,True,0.99,gnnexplainer,100.0,0.632,0.211,0.5319591015577316,0.12434474304318428,-1.0,-1.0,-1.0,-1.0,0.990503466129303,6.999,207.359,3.7186381812077633,0.1267550674456482,6.999,1.4947415748637014,0.5969018662637372,3.68236,737.0,0.718644504748982,207.359
cornell,True,True,0.99,gradcam,100.0,0.708,0.05700000000000001,0.6282555341720581,-0.06402342692017556,-1.0,-1.0,-1.0,-1.0,0.9905794262886047,6.9430000000000005,381.11,4.858071624275938,0.14348748241862858,6.9430000000000005,1.7684666594226024,0.4027638916830747,0.00373,737.0,0.4828900949796477,381.11
cornell,True,True,0.99,ig,100.0,0.587,0.023,0.47420845925807953,-0.09679979383945465,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,699.365,6.2678386607512655,0.19223807445823451,7.0,1.865542909429332,0.5352184182199387,0.12521,737.0,0.05106512890094985,699.365
cornell,True,True,0.99,occlusion,100.0,0.786,0.0,0.7073572218418122,-0.12232354655861855,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,207.35999999999999,4.716456818647462,0.673258368764923,7.0,1.926256204870052,0.6928285044063287,0.24718999999999997,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.99,pagerank,100.0,0.588,0.10500000000000001,0.5128217935562134,-0.020740717370063066,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,708.824,5.5641024750491725,0.001082210048688875,7.0,1.9081392054884254,0.5659634309847472,0.01543,737.0,0.038230664857530516,708.824
cornell,True,True,0.99,random,100.0,0.238,0.702,0.11013706363737583,0.6587275326251983,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,735.26,6.407852549897671,0.4430649651106364,7.0,1.9459053017132646,0.9925788838145853,9e-05,737.0,0.0023609226594301113,735.26
cornell,True,True,0.99,sa,100.0,0.395,0.372,0.27795425429940224,0.30515193566679955,-1.0,-1.0,-1.0,-1.0,0.990502119064331,7.0,572.2090000000001,5.896110425648289,0.5786181759985983,7.0,1.9332101002810274,0.9328373723551664,0.00279,737.0,0.2235970149253732,572.2090000000001
cornell,True,True,0.997,gnnexplainer,100.0,0.624,0.378,0.5125141531229019,0.3182714208960533,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,207.35999999999999,3.721814900588987,0.12179074849140574,2.0,0.5309918661226287,0.6562660869826248,3.71274,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.997,ig,100.0,0.375,0.1,0.25361486673355105,0.013356204144656658,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,699.365,6.2678386607512655,0.19223807445823451,2.0,0.6747486131583676,0.7435547952400083,0.12279,737.0,0.05106512890094985,699.365
cornell,True,True,0.997,occlusion,100.0,0.602,0.149,0.5024986177682876,0.09067945629358291,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,207.35999999999999,4.716456818647462,0.673258368764923,2.0,0.6781944166463452,0.8096348057106603,0.24700000000000003,737.0,0.7186431478968789,207.35999999999999
cornell,True,True,0.997,pagerank,100.0,0.362,0.10500000000000001,0.2529096707701683,-0.009940199600532652,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,708.824,5.5641024750491725,0.001082210048688875,2.0,0.6850537314766898,0.8012763934435118,0.01739,737.0,0.038230664857530516,708.824
cornell,True,True,0.997,random,100.0,0.23500000000000001,0.708,0.10867430046200752,0.6644575238227844,-1.0,-1.0,-1.0,-1.0,0.9972860813140869,2.0,735.26,6.407852549897671,0.4430649651106364,2.0,0.6931466939482414,0.9986412932393298,0.0001,737.0,0.0023609226594301113,735.26
facebook,False,False,0.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.641,0.118,0.566823559999466,0.12684603035449982,0.9790873348712921,7614.639,7614.639,6.728263887165964,0.749402447016719,7614.639,6.728263887165964,0.749402447016719,4.54062,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.075,0.10300000000000001,0.30969713926315307,0.3694711774587631,2.8722524803015403e-05,364105.539,364105.539,12.757012611832547,0.11222813794054358,364105.539,12.757012611832547,0.11222813794054358,1.7225100000000002,364116.0,2.8729855320837382e-05,364105.539
facebook,False,False,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.231,0.599,0.25731192231178285,0.6065722525119781,0.9790873348712921,7614.639,7614.639,6.205078564619752,0.0392596580799497,7614.639,6.205078564619752,0.0392596580799497,4.16615,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.154,0.272,0.3085200309753418,0.4235422253608704,0.6289829075336456,135093.267,135093.267,7.912284245503081,0.09973685773053353,135093.267,7.912284245503081,0.09973685773053353,0.01065,364116.0,0.6289828873216224,135093.267
facebook,False,False,0.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.203,0.10900000000000001,0.36039933264255525,0.3245892107486725,0.060935869067907336,341928.275,341928.275,12.269136201409175,0.16645434538433196,341928.275,12.269136201409175,0.16645434538433196,0.25298,364116.0,0.06093586933834275,341928.275
facebook,False,False,0.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.7779999999999999,0.0,0.666409969329834,0.02723493203520775,0.9790873348712921,7614.639,7614.639,7.042262097184829,0.8838243269070079,7614.639,7.042262097184829,0.8838243269070079,21.848390000000002,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.11699999999999999,0.292,0.31793426275253295,0.4174781203269958,0.9350763201713562,23639.759,23639.759,8.240987799350258,0.0013916007790509871,23639.759,8.240987799350258,0.0013916007790509871,2.5354,364116.0,0.9350762971141066,23639.759
facebook,False,False,0.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5519999999999999,0.012,0.608007961511612,0.10770437195897102,0.9478330790996552,18994.81,18994.81,8.229842728822737,0.35621771419388437,18994.81,8.229842728822737,0.35621771419388437,96.1669,364116.0,0.9478330806666007,18994.81
facebook,False,False,0.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.304,0.306,0.4999137669801712,0.5016731560230255,0.001003200199920684,363750.718,363750.718,12.612090176510048,0.5038080591823875,363750.718,12.612090176510048,0.5038080591823875,0.00295,364116.0,0.0010032022761976944,363750.718
facebook,False,False,0.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.125,0.304,0.2931210294365883,0.43519085347652436,0.14674695840476487,310683.082,310683.082,11.977080876465724,0.6621831451127638,310683.082,11.977080876465724,0.6621831451127638,0.01142,364116.0,0.14674696525283168,310683.082
facebook,False,False,0.7,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.65,0.11000000000000001,0.5703648507595063,0.12211161404848099,0.9790873348712921,7614.639,7614.639,6.7338417216148745,0.7547270267742825,7614.639,6.7338417216148745,0.7547270267742825,3.8565599999999995,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.7,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.075,0.10300000000000001,0.3096698522567749,0.36949560344219207,0.7000023126602173,109234.0,364105.539,12.757012611832547,0.11222813794054358,109234.0,11.579163157494751,0.14946531746586744,1.7389,364116.0,2.8729855320837382e-05,364105.539
facebook,False,False,0.7,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.221,0.604,0.2534309342503548,0.6081814050674439,0.9790873348712921,7614.639,7614.639,6.205948147189249,0.03626402016892896,7614.639,6.205948147189249,0.03626402016892896,3.7153599999999996,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.7,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.157,0.272,0.3106785476207733,0.4243716329336166,0.8872788488864899,41043.590000000004,135093.267,7.91228424472189,0.0997368579096488,41043.590000000004,7.4490300976264265,0.10140109347258948,0.010440000000000001,364116.0,0.6289828873216224,135093.267
facebook,False,False,0.7,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.219,0.128,0.3609043449163437,0.331699538230896,0.7182351052761078,102595.141,341928.275,12.269136201409175,0.16645434538433196,102595.141,11.118109976068858,0.17076968869591824,0.24908000000000002,364116.0,0.06093586933834275,341928.275
facebook,False,False,0.7,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.7779999999999999,0.0,0.666409969329834,0.027234931103885175,0.9790873348712921,7614.639,7614.639,7.042262097194431,0.8838243266677054,7614.639,7.042262097194431,0.8838243266677054,20.67078,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.7,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.11699999999999999,0.292,0.3179342657327652,0.41747812628746034,0.9350763201713562,23639.759,23639.759,8.240987799350258,0.0013916007790509871,23639.759,8.240987799350258,0.0013916007790509871,2.47921,364116.0,0.9350762971141066,23639.759
facebook,False,False,0.7,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.5519999999999999,0.012,0.6079418420791626,0.10778450220823288,0.9488397657871246,18628.251,18994.81,8.229842728822737,0.35621771419388437,18628.251,8.228372586171083,0.35670381382009003,90.98729,364116.0,0.9478330806666007,18994.81
facebook,False,False,0.7,random,100.0,-1.0,-1.0,-1.0,-1.0,0.148,0.641,0.3383818298578262,0.6223449766635895,0.7000023126602173,109234.0,363750.718,12.612090176510048,0.5038080591823875,109234.0,11.596041399392416,0.8465127767655168,0.00295,364116.0,0.0010032022761976944,363750.718
facebook,False,False,0.7,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.099,0.569,0.16281589046120643,0.5378095448017121,0.7409121453762054,94338.064,310683.082,11.977080876465724,0.6621831451127638,94338.064,10.938652572870023,0.6675610372218967,0.011519999999999999,364116.0,0.14674696525283168,310683.082
facebook,False,False,0.99,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.438,0.242,0.4267720073461533,0.2767753332853317,0.9952259421348572,1738.3079999999998,7614.639,6.743103928288283,0.7645959518314729,1738.3079999999998,6.301045774259331,0.768741388004739,3.79347,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.072,0.21600000000000003,0.2713173270225525,0.40515822172164917,0.9900003671646118,3641.0,364105.539,12.757012611832547,0.11222813794054358,3641.0,8.17122173421511,0.25074752452045324,1.74232,364116.0,2.8729855320837382e-05,364105.539
facebook,False,False,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.217,0.597,0.25583730190992354,0.606455284357071,0.9952259421348572,1738.3079999999998,7614.639,6.210061338123022,0.042243754089456,1738.3079999999998,5.760560347139853,0.04305540571662957,3.8641599999999996,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.99,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.157,0.274,0.31041574776172637,0.4247470170259476,0.9949727594852448,1830.4810000000002,135093.267,7.912284246415952,0.09973685788264303,1830.4810000000002,6.053871659558152,0.10259041891539475,0.010010000000000002,364116.0,0.6289828873216224,135093.267
facebook,False,False,0.99,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.21000000000000002,0.147,0.35069650411605835,0.3416071683168411,0.9905432999134064,3443.314,341928.275,12.269136201409175,0.16645434538433196,3443.314,7.830036159578354,0.21314538163283997,0.24957,364116.0,0.06093586933834275,341928.275
facebook,False,False,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.8039999999999999,0.0,0.6762243390083313,0.03239508680999279,0.9952259421348572,1738.3079999999998,7614.639,7.042262097194431,0.8838243266677054,1738.3079999999998,6.600129360979935,0.8838935432255223,20.83082,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.11699999999999999,0.297,0.3175517082214355,0.41807343661785124,0.9906197190284729,3415.4849999999997,23639.759,8.240987799350258,0.0013916007790509871,3415.4849999999997,7.111140967292942,0.00967938423026075,2.4741299999999997,364116.0,0.9350762971141066,23639.759
facebook,False,False,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.077,0.776,0.18653051257133485,0.6688388407230377,0.9900003671646118,3641.0,363750.718,12.612090176510048,0.5038080591823875,3641.0,8.200009434622597,0.9945716444677493,0.0030099999999999997,364116.0,0.0010032022761976944,363750.718
facebook,False,False,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.093,0.577,0.15890010297298432,0.5414750277996063,0.9903975605964661,3496.389,310683.082,11.977080876156625,0.6621831448563907,3496.389,7.979658957616879,0.6942390810742134,0.01212,364116.0,0.14674696525283168,310683.082
facebook,False,False,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.21800000000000003,0.6,0.25325460731983185,0.6064348578453064,0.998029375076294,717.5260000000001,7614.638000000001,6.208664494113874,0.04120318362646162,717.5260000000001,5.199915811322675,0.048678141283953404,4.1737,364116.0,0.9790873293126368,7614.638000000001
facebook,False,False,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.202,0.187,0.3280872642993927,0.36047826409339906,0.9971386730670929,1041.81,341928.275,12.269136201396497,0.16645434537072554,1041.81,6.702417312927063,0.26964153718275596,0.26814,364116.0,0.06093586933834275,341928.275
facebook,False,False,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.818,0.0,0.6821381151676178,0.044246190786361696,0.998029375076294,717.527,7614.639,7.042262097176663,0.8838243269987338,717.527,6.094083873559439,0.8840090715598924,22.97256,364116.0,0.9790873265662592,7614.639
facebook,False,False,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.11699999999999999,0.306,0.31613591909408567,0.42064075767993925,0.9970487117767334,1074.56,23639.759,8.240987799350258,0.0013916007790509871,1074.56,6.219977092992526,0.02561291727215581,2.38077,364116.0,0.9350762971141066,23639.759
facebook,False,False,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.075,0.7769999999999999,0.18267198354005815,0.6689618408679963,0.9970008134841919,1092.0,363750.718,12.612090176510048,0.5038080591823875,1092.0,6.995765778998283,0.9983996477246349,0.00282,364116.0,0.0010032022761976944,363750.718
facebook,False,True,0.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.7769999999999999,0.066,0.6688877701759338,0.11555149257183076,0.9790873348712921,7614.639,7614.639,6.7356927604005135,0.7576295008800276,7614.639,6.7356927604005135,0.7576295008800276,5.04524,364116.0,0.9790873265662592,7614.639
facebook,False,True,0.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.7769999999999999,0.066,0.6688877701759338,0.11555148437619209,2.8722524803015403e-05,364105.539,364105.539,12.757012611832547,0.11222813794054358,364105.539,12.757012611832547,0.11222813794054358,1.7721399999999998,364116.0,2.8729855320837382e-05,364105.539
facebook,False,True,0.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.7769999999999999,0.044,0.6688877701759338,0.11198416501283645,0.9790873348712921,7614.639,7614.639,6.200090925704308,0.04026235211077701,7614.639,6.200090925704308,0.04026235211077701,3.81,364116.0,0.9790873265662592,7614.639
facebook,False,True,0.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.7769999999999999,0.066,0.6688635647296906,0.11554425209760666,0.6289829075336456,135093.267,135093.267,7.912284246415952,0.09973685788264303,135093.267,7.912284246415952,0.09973685788264303,0.01067,364116.0,0.6289828873216224,135093.267
