dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test_x,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,num_test_init,mask_size_init,mask_entropy_init,max_avg_init,num_test_transf,mask_size_transf,mask_entropy_transf,max_avg_transf,num_test_y,time,number_of_edges
squirrel,True,True,100.0,occlusion,100.0,0.46551724137931033,0.3103448275862069,0.07509355247020721,-0.06532827019691467,-1.0,-1.0,-1.0,-1.0,100.0,199059.9827586207,10.285589336232254,0.7821758501631723,100.0,99.1896551724138,4.498793661974354,0.7856651337227066,100.0,526.169,401907.0
squirrel,True,True,100.0,pagerank,100.0,0.3,0.28,0.03887791931629181,0.022889381274580956,-1.0,-1.0,-1.0,-1.0,100.0,282171.1,11.764273007587695,0.0010001207497334604,100.0,100.0,4.362229682909705,0.244403538291085,100.0,3.7221,401907.0
squirrel,True,True,100.0,pgmexplainer,100.0,0.39,0.24,0.04670533537864685,0.006465745158493519,-1.0,-1.0,-1.0,-1.0,100.0,235139.19,11.109605900913762,0.25287627755478526,100.0,99.95,4.598574912368285,0.8805902986377114,100.0,55.4887,401907.0
squirrel,True,True,100.0,random,100.0,0.33,0.33,0.025446122512221336,0.04746106266975403,-1.0,-1.0,-1.0,-1.0,100.0,401505.23,12.710831477701284,0.5040978794932545,100.0,100.0,4.605170183347142,0.9998347779991501,100.0,0.0042,401907.0
squirrel,True,True,100.0,sa,100.0,0.6,0.2,0.08275480568408966,0.04235437139868736,-1.0,-1.0,-1.0,-1.0,100.0,313705.2,11.440210068857079,0.522043530481875,100.0,100.0,4.579903452796725,0.8272778829510686,100.0,0.0657,401907.0
texas,False,False,1.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0020217690616846085,0.18846336007118225,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,1.0,0.0,1.0,100.0,7.43,741.0
texas,False,False,1.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0072066904976964,0.15623585879802704,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,1.0,0.0,1.0,100.0,0.0177,741.0
texas,False,False,1.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.06010454148054123,0.18759998679161072,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,1.0,0.0,1.0,100.0,7.6692,741.0
texas,False,False,1.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01169399544596672,0.1289675384759903,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,1.0,0.0,1.0,100.0,0.0063,741.0
texas,False,False,1.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.000581173924729228,0.16847120225429535,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,1.0,0.0,1.0,100.0,0.1532,741.0
texas,False,False,1.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.04325779899954796,0.17571917176246643,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,1.0,0.0,1.0,100.0,0.4185,741.0
texas,False,False,1.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01169399544596672,0.1289675384759903,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,1.0,0.0,1.0,100.0,0.0193,741.0
texas,False,False,1.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.5625357718818123e-06,0.19065827131271362,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,1.0,0.0,1.0,100.0,5.4157,741.0
texas,False,False,1.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01169399544596672,0.1289675384759903,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,1.0,0.0,1.0,100.0,1.2199,741.0
texas,False,False,1.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.018423225730657578,0.1902257353067398,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,1.0,0.0,1.0,100.0,0.0001,741.0
texas,False,False,1.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0015669666463509202,0.15993600711226463,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,1.0,0.0,1.0,100.0,0.0034,741.0
texas,False,False,1.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.010076198726892471,0.13505896925926208,100.0,1.48,0.1722063833881144,1.0,100.0,1.0,0.0,1.0,100.0,352.3682,741.0
texas,False,False,5.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.014841029420495033,0.17740856111049652,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,5.0,1.5575252571633482,0.9646783529024273,100.0,7.43,741.0
texas,False,False,5.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0308165792375803,0.12051107734441757,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,5.0,1.542567535786945,0.7509297619047618,100.0,0.0177,741.0
texas,False,False,5.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.07290308177471161,0.18130892515182495,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,5.0,0.8478053512628655,0.4101866834642467,100.0,7.6692,741.0
texas,False,False,5.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.08553514629602432,0.07262405753135681,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,5.0,1.5292327588730825,0.6175206200455235,100.0,0.0063,741.0
texas,False,False,5.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.05443520098924637,0.11629380285739899,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,5.0,1.5929544098010862,0.8304575593956575,100.0,0.1532,741.0
texas,False,False,5.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1195623849829038,0.14413543045520782,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,5.0,1.0610132389260365,0.20944158378252087,100.0,0.4185,741.0
texas,False,False,5.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.11008766293525696,0.06512481719255447,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,5.0,1.587562447437615,0.7652468451374835,100.0,0.0193,741.0
texas,False,False,5.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00012368887837510556,0.1904134899377823,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,5.0,1.5762988259588024,0.5096901662757864,100.0,5.4157,741.0
texas,False,False,5.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.04828958213329315,0.09995312988758087,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,5.0,1.5982708089140392,0.8764768058411515,100.0,1.2199,741.0
texas,False,False,5.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.018707560375332832,0.1902257353067398,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,5.0,1.6094350406174274,0.9942859214820631,100.0,0.0001,741.0
texas,False,False,5.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.09354564175009727,0.06547985039651394,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,5.0,1.5954809522853308,0.9079690269484164,100.0,0.0034,741.0
texas,False,False,5.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.01774023286998272,0.12542647123336792,100.0,1.48,0.1722063833881144,1.0,100.0,1.36,0.15201804919084164,1.0,100.0,352.3682,741.0
texas,False,False,10.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.023732731118798256,0.1654924750328064,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,9.88,2.1404736978619123,0.8818856551996095,100.0,7.43,741.0
texas,False,False,10.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.040734630078077316,0.10994556546211243,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,10.0,2.2061553303322556,0.46160269841269796,100.0,0.0177,741.0
texas,False,False,10.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.09164156019687653,0.17330995202064514,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,9.88,1.256446940962658,0.35914986020631723,100.0,7.6692,741.0
texas,False,False,10.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10101301223039627,0.06146008521318436,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,9.74,2.076338452774949,0.2841429023233702,100.0,0.0063,741.0
texas,False,False,10.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.08405747078359127,0.09819038212299347,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,10.0,2.2624160320592654,0.5869429905250565,100.0,0.1532,741.0
texas,False,False,10.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.12948991358280182,0.13434702654679617,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,9.88,1.381817731153372,0.11103322790890965,100.0,0.4185,741.0
texas,False,False,10.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.13505366444587708,0.04813000559806824,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,10.0,2.2445760592274087,0.45127883790483025,100.0,0.0193,741.0
texas,False,False,10.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00022296518727671355,0.1902642697095871,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,10.0,2.077982563220854,0.1419799937028808,100.0,5.4157,741.0
texas,False,False,10.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.06426718086004257,0.08452732861042023,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,9.95,2.2708380334985816,0.7666830554305172,100.0,1.2199,741.0
texas,False,False,10.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.019452054053544998,0.19016075134277344,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,10.0,2.3025746954557555,0.9896203808898086,100.0,0.0001,741.0
texas,False,False,10.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.12183108553290367,0.043793605640530586,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,10.0,2.2617740965453335,0.6593377217071336,100.0,0.0034,741.0
texas,False,False,10.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017761636525392532,0.1250845044851303,100.0,1.48,0.1722063833881144,1.0,100.0,1.48,0.1722063833881144,1.0,100.0,352.3682,741.0
texas,False,False,15.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.02578043006360531,0.16357359290122986,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,14.43,2.4210175139140553,0.8398180583142281,100.0,7.43,741.0
texas,False,False,15.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.04521358385682106,0.10600757598876953,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,15.0,2.605574972352021,0.42820577380952346,100.0,0.0177,741.0
texas,False,False,15.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.09930215030908585,0.17088785767555237,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,14.42,1.487759881747887,0.30805089087100124,100.0,7.6692,741.0
texas,False,False,15.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.104690782725811,0.057758208364248276,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,14.08,2.373439708589638,0.24617574664074662,100.0,0.0063,741.0
texas,False,False,15.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.09227428585290909,0.09388051740825176,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,15.0,2.6452696751054243,0.4733836170257032,100.0,0.1532,741.0
texas,False,False,15.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1311599165201187,0.12934410572052002,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,14.43,1.5993676639386551,0.09076003834229482,100.0,0.4185,741.0
texas,False,False,15.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.14099378883838654,0.04260867461562157,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,15.0,2.624225575644414,0.39147717336913523,100.0,0.0193,741.0
texas,False,False,15.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.00026310980319976807,0.19021554291248322,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,15.0,2.381873947908585,0.11452891341607004,100.0,5.4157,741.0
texas,False,False,15.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.07247690856456757,0.07670047134160995,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,14.84,2.6573253540183286,0.7146256878604693,100.0,1.2199,741.0
texas,False,False,15.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.020333364605903625,0.1900070160627365,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,15.0,2.7080289596769007,0.985672530839928,100.0,0.0001,741.0
texas,False,False,15.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.13112689927220345,0.03820610512048006,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,15.0,2.641282819516275,0.555838600679,100.0,0.0034,741.0
texas,False,False,15.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017761636525392532,0.1250845044851303,100.0,1.48,0.1722063833881144,1.0,100.0,1.48,0.1722063833881144,1.0,100.0,352.3682,741.0
texas,False,False,20.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.02609981782734394,0.1629456728696823,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,18.77,2.5990449162922733,0.7498792194998913,100.0,7.43,741.0
texas,False,False,20.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.048394251614809036,0.10228194296360016,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,20.0,2.8930397837793027,0.37734505952380915,100.0,0.0177,741.0
texas,False,False,20.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1011698991060257,0.16947291791439056,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,18.76,1.6559086410670343,0.24822718240019914,100.0,7.6692,741.0
texas,False,False,20.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10626988112926483,0.05625613033771515,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,18.08,2.572508447482188,0.18394641314069865,100.0,0.0063,741.0
texas,False,False,20.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.09687855839729309,0.09129912592470646,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,19.99,2.912469344048704,0.42757247951414057,100.0,0.1532,741.0
texas,False,False,20.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.13145176569620767,0.12635718286037445,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,18.77,1.7722738817842074,0.08600907353536341,100.0,0.4185,741.0
texas,False,False,20.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.14299629628658295,0.04055945575237274,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,20.0,2.8926266695940575,0.35580217673336173,100.0,0.0193,741.0
texas,False,False,20.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0002786889672279358,0.1901770532131195,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,20.0,2.5907612502249338,0.0897985168103826,100.0,5.4157,741.0
texas,False,False,20.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.07762717455625534,0.0705740675330162,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,19.66,2.9272511494485043,0.6734387183416745,100.0,1.2199,741.0
texas,False,False,20.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.021513130515813828,0.1896788775920868,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,20.0,2.9956955961217044,0.9829319023976391,100.0,0.0001,741.0
texas,False,False,20.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.13454130291938782,0.03634644113481045,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,19.99,2.904653225254568,0.4787268305151321,100.0,0.0034,741.0
texas,False,False,20.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017761636525392532,0.1250845044851303,100.0,1.48,0.1722063833881144,1.0,100.0,1.48,0.1722063833881144,1.0,100.0,352.3682,741.0
texas,False,False,25.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.02766379527747631,0.16278709471225739,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,22.94,2.7365944818858052,0.6893310479870324,100.0,7.43,741.0
texas,False,False,25.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.04973457753658295,0.10061313956975937,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,25.0,3.1182299962265434,0.36194734126984074,100.0,0.0177,741.0
texas,False,False,25.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10124019533395767,0.1694258451461792,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,22.93,1.8028169237522087,0.17902586687519798,100.0,7.6692,741.0
texas,False,False,25.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10679329186677933,0.05558459460735321,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,21.53,2.7104038131629045,0.16718382475573113,100.0,0.0063,741.0
texas,False,False,25.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.09823863580822945,0.09066343493759632,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,24.75,3.1065794072096287,0.3916480766752762,100.0,0.1532,741.0
texas,False,False,25.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.13164374232292175,0.12448035677274068,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,22.94,1.917105991132026,0.08336597924492879,100.0,0.4185,741.0
texas,False,False,25.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1436910182237625,0.039512112736701965,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,25.0,3.0974099165566877,0.3316180546501705,100.0,0.0193,741.0
texas,False,False,25.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0003172734286636114,0.19013608992099762,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,25.0,2.7443942757854147,0.05969138090051891,100.0,5.4157,741.0
texas,False,False,25.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0831087976694107,0.06565496325492859,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,24.32,3.129995300976026,0.6440685288876249,100.0,1.2199,741.0
texas,False,False,25.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.022412410005927086,0.18957629799842834,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,25.0,3.218820781287061,0.9783102303948006,100.0,0.0001,741.0
texas,False,False,25.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.13569524511694908,0.03555301669985056,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,24.75,3.096293965836925,0.44661983717131715,100.0,0.0034,741.0
texas,False,False,25.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017761636525392532,0.1250845044851303,100.0,1.48,0.1722063833881144,1.0,100.0,1.48,0.1722063833881144,1.0,100.0,352.3682,741.0
texas,False,False,50.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0307683777064085,0.1578511893749237,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,40.27,3.1624966729885724,0.6260025987753989,100.0,7.43,741.0
texas,False,False,50.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.057495903223752975,0.08978379517793655,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,50.0,3.8286985003879312,0.33454456349206296,100.0,0.0177,741.0
texas,False,False,50.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10137913376092911,0.16925743222236633,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,40.26,2.3459018698702505,0.10950082566312756,100.0,7.6692,741.0
texas,False,False,50.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10767544060945511,0.05445890873670578,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,37.5,3.139295402487974,0.134978332280379,100.0,0.0063,741.0
texas,False,False,50.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1009896770119667,0.0898682177066803,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,48.1,3.704908969419716,0.31301033448949367,100.0,0.1532,741.0
texas,False,False,50.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1322317769130071,0.1216430738568306,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,40.27,2.3800649159485947,0.07742630092983015,100.0,0.4185,741.0
texas,False,False,50.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.14480914175510406,0.03729342296719551,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,50.0,3.7533115619970236,0.256855063167811,100.0,0.0193,741.0
texas,False,False,50.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0003306344151496887,0.19011148810386658,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,50.0,3.171268389253246,0.023292005625079923,100.0,5.4157,741.0
texas,False,False,50.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.09455570578575134,0.054066549986600876,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,47.0,3.7420976513370694,0.5561339708678005,100.0,1.2199,741.0
texas,False,False,50.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.027867350727319717,0.18752996623516083,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,50.0,3.9118083268448567,0.9562149307610766,100.0,0.0001,741.0
texas,False,False,50.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1372891217470169,0.034667227417230606,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,48.1,3.6894550707700215,0.3260524379808529,100.0,0.0034,741.0
texas,False,False,50.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017761636525392532,0.1250845044851303,100.0,1.48,0.1722063833881144,1.0,100.0,1.48,0.1722063833881144,1.0,100.0,352.3682,741.0
texas,False,False,100.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.04146229848265648,0.14793598651885986,100.0,265.09,4.4479168757092165,0.6081164746345372,100.0,71.5,3.58878831567515,0.6207960898915139,100.0,7.43,741.0
texas,False,False,100.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.07296837121248245,0.07403776794672012,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,100.0,4.541677785698127,0.3208496031746027,100.0,0.0177,741.0
texas,False,False,100.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10172514617443085,0.16892442107200623,100.0,265.08,4.004475497255845,0.10363933035502065,100.0,71.49,2.943920809814224,0.10525029737487318,100.0,7.6692,741.0
texas,False,False,100.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.10859052836894989,0.05339546129107475,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,67.42,3.5783182897666217,0.12966832943118753,100.0,0.0063,741.0
texas,False,False,100.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1033334732055664,0.08945988491177559,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,92.75,4.304651381132146,0.2786941941008795,100.0,0.1532,741.0
texas,False,False,100.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1341055283943812,0.12009168167908986,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,71.5,2.894057631360955,0.07528356184766158,100.0,0.4185,741.0
texas,False,False,100.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.1458052098751068,0.03459247201681137,100.0,712.75,5.667794745297323,0.0011664870499191798,100.0,100.0,4.450824526010277,0.2448040796309586,100.0,0.0193,741.0
texas,False,False,100.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0003407910407986492,0.19009679555892944,100.0,90.41,3.376796315769905,0.001203342376504624,100.0,88.08,3.3745950050737594,0.0013099783471745626,100.0,5.4157,741.0
texas,False,False,100.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.11876916140317917,0.03794420510530472,100.0,384.18,5.406891721678598,0.21309214180921415,100.0,89.51,4.318091614864379,0.46552001375309787,100.0,1.2199,741.0
texas,False,False,100.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.04665076360106468,0.1813003420829773,100.0,739.2,6.4135088788693215,0.448715885304941,100.0,100.0,4.6043101680953065,0.9128131303563913,100.0,0.0001,741.0
texas,False,False,100.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.13804278895258904,0.03418658580631018,100.0,425.23,5.202542237462433,0.09141219022417399,100.0,92.75,4.2938230189021365,0.30330088033972924,100.0,0.0034,741.0
texas,False,False,100.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.017761636525392532,0.1250845044851303,100.0,1.48,0.1722063833881144,1.0,100.0,1.48,0.1722063833881144,1.0,100.0,352.3682,741.0
texas,False,True,1.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0005869391607120633,0.186676025390625,100.0,265.09,4.471541710827925,0.6383913492597849,100.0,1.0,0.0,1.0,100.0,7.2695,741.0
texas,False,True,1.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0005792859010398388,0.1152058020234108,100.0,734.79,6.441919579472321,0.15746911734693872,100.0,1.0,0.0,1.0,100.0,0.0175,741.0
texas,False,True,1.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.007646169047802687,0.1760927140712738,100.0,265.09,4.002148771324048,0.15301517470085402,100.0,1.0,0.0,1.0,100.0,4.7336,741.0
texas,False,True,1.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0005792859010398388,0.00202830764465034,100.0,144.68,4.103629147339875,0.12428113956805341,100.0,1.0,0.0,1.0,100.0,0.0062,741.0
texas,False,True,1.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0005792879965156317,0.08467961475253105,100.0,425.06,5.206587597100557,0.15083976209508976,100.0,1.0,0.0,1.0,100.0,0.157,741.0
texas,False,True,1.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.001800842466764152,0.1660057008266449,100.0,265.09,4.030242130227525,0.07405843228505059,100.0,1.0,0.0,1.0,100.0,0.4185,741.0
