,balanced_acc,dataset,datatype,device,explainer,f1_score,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,focus,mask_entropy,mask_nature,mask_size,mask_sparsity,max_avg,model,num_explained_y_fid,num_explained_y_with_acc,precision,pred_type,recall,roc_auc_score,seed,time,top_balanced_acc,top_f1_score,top_precision,top_recall,top_roc_auc_score,topk
15,0.5073885851689159,ieee24_mc,multiclass,cpu,random,0.0611515151515151,0.29,0.59,0.2624110877513885,0.5653517246246338,phenomenon,2.769484731639705,soft,16.0,0.782639210639211,0.8496961960351398,transformer,100,100,0.03625,mix,0.2316666666666666,0.5056147710030982,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,15.0
16,0.5089675351201086,ieee24_mc,multiclass,cpu,random,0.0620987250735534,0.24,0.56,0.2449000477790832,0.550042450428009,phenomenon,2.8296621198095675,soft,17.0,0.7690541613041627,0.8397891393849001,transformer,100,100,0.0364705882352941,mix,0.2483333333333333,0.5069651438226805,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,16.0
17,0.5140247763878278,ieee24_mc,multiclass,cpu,random,0.0647878787878787,0.24,0.55,0.256662368774414,0.5397008657455444,phenomenon,2.886355720532261,soft,18.0,0.7554691119691127,0.8317329431080732,transformer,100,100,0.0377777777777777,mix,0.2716666666666666,0.5109783317683134,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,17.0
18,0.512127419149478,ieee24_mc,multiclass,cpu,random,0.0637316770186335,0.23,0.54,0.2555863261222839,0.5509592890739441,phenomenon,2.939950715780855,soft,19.0,0.7418840626340623,0.8142391066044853,transformer,100,100,0.0368421052631578,mix,0.2816666666666666,0.5097459548213225,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,18.0
19,0.5085740599270011,ieee24_mc,multiclass,cpu,random,0.0626223776223776,0.23,0.56,0.2501544654369354,0.5495488047599792,phenomenon,2.990746166862297,soft,20.0,0.7282990132990116,0.8114517143566643,transformer,100,100,0.036,mix,0.2883333333333333,0.5072510530727442,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,19.0
20,0.5066786868156352,ieee24_mc,multiclass,cpu,random,0.0617404186795491,0.21,0.57,0.2414753288030624,0.5524870753288269,phenomenon,3.0389949159346084,soft,21.0,0.7147139639639641,0.7926361960856161,transformer,100,100,0.0352380952380952,mix,0.2983333333333333,0.5059801096574993,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,20.0
21,0.5041445150029708,ieee24_mc,multiclass,cpu,random,0.060875,0.28,0.56,0.2630912065505981,0.5466749668121338,phenomenon,3.2492754687684595,soft,26.0,0.646788717288716,0.7421350110946573,transformer,100,100,0.0338461538461538,mix,0.3616666666666666,0.5047400634496222,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,25.0
22,0.5068376543799338,ieee24_mc,multiclass,cpu,random,0.0644610153170232,0.38,0.48,0.3648695349693298,0.4689980745315552,phenomenon,3.877602484235485,soft,51.0,0.3071624839124838,0.5431470266314646,transformer,100,100,0.0341176470588235,mix,0.7066666666666667,0.506192718943638,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,50.0
23,0.5038530313640607,ieee24_mc,multiclass,cpu,random,0.0662893850225525,0.47,0.49,0.4448300898075104,0.4704001247882843,phenomenon,4.086171093531758,soft,71.85,0.0240474045474045,0.3158341270890303,transformer,100,100,0.0345891486894305,mix,0.9833333333333334,0.5102727352304558,2,0.0,0.4998104508848993,0.0394529914529914,0.0339047619047619,0.0475,0.4998955388973771,100.0
24,0.4982116013071894,ieee24_mc,multiclass,cpu,random,0.0621325403685197,0.42,1.0,0.398681491613388,0.9751569628715516,phenomenon,4.096151029050588,hard,72.08,0.0225075075075074,0.343642023978814,transformer,100,100,0.0323062217387521,mix,0.9741666666666666,0.526670576563959,5,0.0,0.4910037348272642,0.0243076923076923,0.0214285714285714,0.0283333333333333,0.4911733193277311,
25,0.4947443977591036,ieee24_mc,multiclass,cpu,random,0.02,1.0,0.51,0.97525817155838,0.4758870601654053,phenomenon,0.6931110666619328,hard,2.0,0.9728753753753752,0.988222086805829,transformer,100,100,0.03,mix,0.0166666666666666,0.4947689075630252,5,0.0,0.4947443977591036,0.02,0.03,0.0166666666666666,0.4947689075630252,1.0
26,0.4912117180205416,ieee24_mc,multiclass,cpu,random,0.0231111111111111,1.0,0.55,0.9746309518814088,0.5135951042175293,phenomenon,1.0985225041195523,hard,3.0,0.959313063063061,0.9761059614723112,transformer,100,100,0.0266666666666666,mix,0.0233333333333333,0.4912587535014006,5,0.0,0.4912117180205416,0.0231111111111111,0.0266666666666666,0.0233333333333333,0.4912587535014006,2.0
27,0.5005282446311858,ieee24_mc,multiclass,cpu,random,0.042,1.0,0.58,0.9740895628929138,0.5578545928001404,phenomenon,1.3861268071635835,hard,4.0,0.9457507507507512,0.9639391065754512,transformer,100,100,0.0375,mix,0.055,0.5000739962651727,5,0.0,0.4912425303454715,0.024,0.025,0.025,0.4913140756302521,3.0
28,0.5012256069094305,ieee24_mc,multiclass,cpu,random,0.0451948051948052,1.0,0.65,0.9744162559509276,0.5955948829650879,phenomenon,1.6091792102778526,hard,5.0,0.93218843843844,0.9512087249311744,transformer,100,100,0.036,mix,0.07,0.5007436974789915,5,0.0,0.4903664799253034,0.0229090909090909,0.022,0.025,0.4905115546218487,4.0
29,0.5105421335200747,ieee24_mc,multiclass,cpu,random,0.0566666666666666,1.0,0.7,0.973542332649231,0.6478230953216553,phenomenon,1.7913780233330516,hard,6.0,0.9186261261261266,0.9382046281227092,transformer,100,100,0.0416666666666666,mix,0.1016666666666666,0.5094405345471522,5,0.0,0.4906851073762838,0.0236666666666666,0.0216666666666666,0.0266666666666666,0.4908424369747899,5.0
30,0.5147177871148458,ieee24_mc,multiclass,cpu,random,0.0611965811965812,1.0,0.76,0.9741856455802916,0.7026327252388,phenomenon,1.9453933449225875,hard,7.0,0.9050638138138128,0.9261201013632406,transformer,100,100,0.0428571428571428,mix,0.1233333333333333,0.5134191176470588,5,0.0,0.4910037348272642,0.0243076923076923,0.0214285714285714,0.0283333333333333,0.4911733193277311,6.0
31,0.5128476890756303,ieee24_mc,multiclass,cpu,random,0.0594285714285714,1.0,0.79,0.9735066294670104,0.7195273637771606,phenomenon,2.078782765227979,hard,8.0,0.8915015015015011,0.9160446193491032,transformer,100,100,0.04,mix,0.1333333333333333,0.5119238445378153,5,0.0,0.4910037348272642,0.0243076923076923,0.0214285714285714,0.0283333333333333,0.4911733193277311,7.0
32,0.5157733426704015,ieee24_mc,multiclass,cpu,random,0.0626293706293706,1.0,0.82,0.9715556502342224,0.7492918968200684,phenomenon,2.196389302736831,hard,9.0,0.877939189189188,0.906905169924035,transformer,100,100,0.0411111111111111,mix,0.1525,0.5147135854341736,5,0.0,0.4910037348272642,0.0243076923076923,0.0214285714285714,0.0283333333333333,0.4911733193277311,8.0
33,0.5113318160597572,ieee24_mc,multiclass,cpu,random,0.0593452380952381,1.0,0.87,0.971907377243042,0.7733584046363831,phenomenon,2.3015423759195723,hard,10.0,0.8643768768768774,0.8965323441215476,transformer,100,100,0.038,mix,0.1575,0.5110321545284782,5,0.0,0.4910037348272642,0.0243076923076923,0.0214285714285714,0.0283333333333333,0.4911733193277311,9.0
